IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_147_ENG,MUT_MAP3K19_CSV,MUT_MAST4_EXP,REC_R_HSA_141409,PWY_R_HSA_397014_EXP,GO_0061098,EXP_COQ8A,EXP_GRK2,EXP_BMP2K,EXP_TYRO3,EXP_STK25,EXP_STK39,EXP_EIF2AK2,EXP_MAP2K5
2.181491,687459,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
2.214175,753552,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
3.437579,906797,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
2.529965,906798,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
4.582897,907065,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
2.698584,907312,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
0.732437,909780,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
0.729163,910926,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
1.431774,1299051,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
1.184652,687452,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
4.412095,687455,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
4.514843,687459,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
2.786854,753552,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
3.788735,906797,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
1.459855,906798,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
4.645142,907065,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
2.82527,907312,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
2.029221,909780,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
1.869784,910926,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
2.302568,1299051,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
1.923422,687452,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
4.251648,687455,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
2.993424,687459,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
1.431832,753552,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
2.417648,906797,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
1.043606,906798,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
2.647178,907065,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
1.779294,907312,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
0.39104,909780,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
1.81348,910926,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
1.096757,1299051,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
3.563335,687452,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
3.228191,687455,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
2.262088,687459,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
0.819866,753552,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
4.021912,906797,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
1.897863,906798,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
4.237123,907065,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
1.003862,907312,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
0.90474,909780,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
0.063767,910926,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
-0.587689,1299051,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
-2.532934,687452,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
0.525226,687455,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
-2.83974,687459,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
-1.446609,753552,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
-2.38215,906797,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
-3.047831,906798,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
-1.488645,907065,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
-3.443894,907312,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
-3.41142,909780,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
-2.968555,910926,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
-3.439692,1299051,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
0.562457,687452,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
0.884668,687455,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
0.706148,687459,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
0.529766,753552,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
0.046499,906797,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
0.508314,906798,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
1.860186,907065,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
-0.183644,907312,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
-0.775194,909780,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
-0.612748,910926,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
-0.225058,1299051,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
0.859874,687452,1060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
0.108489,687455,1060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
