IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_114,PKA_260_ENG,PKA_260_EXP,MUT_RPS6KB2,MUT_RPS6KB2_EXP,PWY_R_HSA_1643685_CSV,PWY_R_HSA_170834_EXP,GO_0030325,GO_0061024,SFAM_DYRK1_EXP,SFAM_FJ_EXP,SFAM_NuaK,CLS_Histology_subtype_1_mixed_carcinoma,EXP_SBK2,EXP_ACVR2B,EXP_SBK1,EXP_STK10,EXP_MYO3B,EXP_STK19,PKA_137_CSV_X_Fingerprint_576,PKA_137_EXP_X_Fingerprint_576,PKA_137_X_Fingerprint_576,PKA_251_ENG_X_Fingerprint_644,PKA_251_POL_X_Fingerprint_644,PKA_260_EXP_X_Fingerprint_611,PKA_85_EXP_X_Fingerprint_611,PKA_93_EXP_X_Fingerprint_644,PKA_93_X_Fingerprint_644,EXP_CSNK1E_X_EXP_CEP135,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_NCAM1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAP2K2_X_EXP_YWHAH,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_GNA15,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_SNCA,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_EXP_X_REC_R_HSA_6802934_EXP,REC_R_HSA_3228469_X_REC_R_HSA_6802932,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,GO_0036289_EXP_X_GO_0060999_EXP,Predicted IC50,Validation
3.75823,1240200,293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,2.6655675637,1
4.853047,1479988,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4.11102873,0.806595,0,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.9397171969,2.6642147813,0,0,0,0,0,0,0,0,0,40.369283188,65.329057813,9.8808011302,12.89205296,59.72526283,78.389677087,14.391223187,37.641235586,21.204661401,48.946232164,27.977598418,25.992988461,17.180062064,19.805105335,11.276586059,15.981330315,1,0,0,0,4.5638405026,1
-4.709097,905959,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,-3.761721664,8
2.329016,909255,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0.797912,7.4366576417,1,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,1.8098214768,3
-4.578838,1479995,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,5.1616149755,0,0,3.4189769196,4.3477345426,4.3345905353,4.4236387386,2.8099290065,3.023943947,0,0,0,0,0,0,0,0,0,42.051957098,66.083045915,14.089160261,16.212342005,48.190600029,63.180127393,19.803027652,33.675358879,13.311835808,43.615990317,23.003984835,19.605076194,15.964135106,16.577250202,12.687918813,0,0,0,0,0,-2.962983773,4
0.470599,1480372,1023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,2.4196340534,2
2.603884,1479995,1030,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,5.1616149755,0,0,3.4189769196,4.3477345426,4.3345905353,4.4236387386,2.8099290065,3.023943947,0,0,0,0,0,0,0,0,0,42.051957098,66.083045915,14.089160261,16.212342005,48.190600029,63.180127393,19.803027652,33.675358879,13.311835808,43.615990317,23.003984835,19.605076194,15.964135106,16.577250202,12.687918813,0,0,0,0,0,2.9666794271,10
0.186979,906804,1021,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,2.9016381841,3.1102632103,0,0,0,0,0,0,0,0,0,45.453851088,68.891136572,9.9791297889,10.455672132,51.638235845,79.895598937,15.867867929,32.527437903,14.287795194,33.785464423,21.077926353,27.665759182,17.162907562,27.770580224,10.452170789,18.407249565,1,0,0,0,1.5466632475,4
6.382825,1240198,193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8752965222,0,0,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.8722874692,2.7747628878,0,0,0,0,0,0,0,0,0,32.500319667,58.45235757,14.877111337,13.851661192,41.943867915,69.617671963,16.252172526,28.765009519,13.68767025,42.597495915,20.016837708,24.308936814,21.597117942,18.992020804,16.481953622,0,0,0,0,0,6.0148687027,7
5.982843,1480374,329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.909840205,2.8942232905,0,0,0,0,0,0,0,0,0,31.221869283,60.613449229,14.225854782,12.938810594,40.542353927,66.941254828,15.576535623,31.28690763,14.61326707,35.499575542,18.938639034,19.977946617,17.144634283,18.262185327,16.96258755,0,0,0,0,0,5.4722498557,6
1.944649,946360,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,1.7760961784,2
1.083409,909774,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7818274318,2.7516773633,0,0,0,0,0,0,0,0,0,45.411622831,69.69271588,10.294766663,10.297644168,51.69599587,71.391780095,12.965938931,29.969054231,21.061145508,37.743320492,20.427858066,15.930880152,24.662372099,12.503956117,9.4492709668,0,0,0,0,0,1.2635146151,8
0.552245,909753,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,1.0996953197,5
3.989902,905933,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.861,6.5545862821,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1513899199,3.1755934124,0,0,0,0,0,6.5545862821,0,0,0,29.33881711,56.057876423,16.86998396,17.701008291,44.330248574,64.796202595,14.572909962,32.156385222,14.966376467,49.481181446,22.612764884,22.314591415,14.053581039,28.412466608,21.608209505,0,0,0,0,0,4.8340053602,7
2.068692,909699,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4634369571,0,0,4.0245507019,4.7294591102,4.9914223519,3.6707155881,2.8903034007,3.0463296161,0,0,0,0,0,0,0,0,0,29.756017949,64.060377609,13.259083497,13.573163989,49.179323484,72.734472057,17.107489967,28.275372905,15.753702232,48.978007051,24.965047538,23.335915947,24.480506542,22.875186179,19.220868616,0,0,0,0,0,3.2892093507,2
2.921645,905933,1029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.861,6.5545862821,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1513899199,3.1755934124,0,0,0,0,0,0,0,0,0,29.33881711,56.057876423,16.86998396,17.701008291,44.330248574,64.796202595,14.572909962,32.156385222,14.966376467,49.481181446,22.612764884,22.314591415,14.053581039,28.412466608,21.608209505,0,0,0,0,0,3.4296846844,4
2.308256,909774,1219,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7818274318,2.7516773633,0,0,0,0,0,0,0,0,0,45.411622831,69.69271588,10.294766663,10.297644168,51.69599587,71.391780095,12.965938931,29.969054231,21.061145508,37.743320492,20.427858066,15.930880152,24.662372099,12.503956117,9.4492709668,0,0,0,0,0,2.2516671377,5
2.917857,909257,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,2.7403936768,8
-0.557429,909257,1024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,-1.156002606,10
0.319757,1240200,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,1.7377202898,10
1.029558,946360,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,1.2602361836,4
0.637514,1479988,1023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.11102873,0.806595,0,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.9397171969,2.6642147813,0,0,0,0,0,0,0,0,0,40.369283188,65.329057813,9.8808011302,12.89205296,59.72526283,78.389677087,14.391223187,37.641235586,21.204661401,48.946232164,27.977598418,25.992988461,17.180062064,19.805105335,11.276586059,15.981330315,1,0,0,0,2.0520320052,4
5.217449,1480374,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.909840205,2.8942232905,0,0,0,0,0,0,0,0,0,31.221869283,60.613449229,14.225854782,12.938810594,40.542353927,66.941254828,15.576535623,31.28690763,14.61326707,35.499575542,18.938639034,19.977946617,17.144634283,18.262185327,16.96258755,0,0,0,0,0,5.744582674,8
2.949702,905991,1143,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.765996058,2.8536282614,0,0,0,0,0,0,0,0,0,36.8049036,68.731588097,10.002241832,10.262328532,44.314431907,76.815542775,14.17036255,38.407689143,20.827368092,43.355126798,27.535001325,23.565624791,18.721631587,20.924054128,8.5452175449,0,0,0,0,0,4.0131773022,1
4.27043,1480371,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.374177316,0,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,3.344553198,2.7181585597,0,0,0,0,0,0,0,0,0,38.225655674,65.140745803,17.968023615,18.531228865,54.830836703,74.914192661,16.189628525,38.016328628,16.001684946,47.308968756,19.436908598,27.727002622,14.964324635,27.219085888,10.067167093,0,0,0,0,17.491605198,4.0132563563,9
4.730966,1479987,253,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8512056449,0,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.7615240251,2.8835960733,0,0,0,0,0,0,0,0,0,44.968842124,67.582896605,9.8314130649,10.861207749,56.605423321,73.096867548,14.203620938,34.312175576,13.762676946,39.516219854,22.116820503,20.764468875,17.016444,18.341845445,9.633863972,0,0,0,0,0,4.9745996377,7
0.580356,1240128,235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.751916,0,0,0,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.8383943943,2.5466618141,0,0,0,0,0,0,0,0,0,36.430229823,67.652922267,9.6339418627,9.6347482387,48.0970981,72.286097176,15.159800286,32.98322865,14.372840154,44.609758797,22.945888818,23.886545611,22.151758061,20.38261588,9.1415663813,0,0,0,0,0,1.799921057,3
3.811661,909257,345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,4.6806210869,3
2.329047,909255,1023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0.797912,7.4366576417,1,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,2.5199570609,5
4.114859,1298539,249,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.752228,0,0,0,0,4.8660451132,0,0,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.9078141379,2.8917732902,0,0,0,0,0,0,0,0,0,46.216366411,61.349461398,9.5802950075,12.235299563,53.539462559,68.273920467,12.831042472,30.39349032,20.225578219,36.084533469,22.232187004,22.762754474,25.294213132,21.558359866,11.564560351,0,0,0,0,0,2.8880354455,3
2.597538,949090,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,2.8200349913,9
5.741431,1480364,253,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,2.835256713,3.173432373,0,0,0,0,0,0,0,0,0,33.653552185,55.763794702,18.337630031,13.053424639,44.864167174,61.662564378,13.367334082,27.706814038,14.632358504,34.805527702,20.924553968,20.09006142,16.714355405,33.316452792,23.44795866,0,0,0,1,0,6.3487629996,1
1.442695,909255,1038,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0,0,0,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,1.7884841951,2
4.146123,1480372,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,2.7403365115,4
1.783511,1480360,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8817219188,2.8522580196,0,0,0,0,0,0,0,0,0,42.841958695,63.027955405,9.7308042125,12.787292162,54.166590828,81.471854216,15.39008892,28.454523902,16.130489808,38.501371537,24.76802426,24.546406217,16.327873418,11.309215664,12.329424114,0,0,0,0,0,1.4442542646,3
