IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_656,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,REC_R_HSA_2468287,PWY_R_HSA_112409_CSV,PWY_R_HSA_5621481_CSV,PWY_R_HSA_5621575,PWY_R_HSA_8948751,GO_0001570,GO_0006977_EXP,GO_0007095_EXP,GO_0030336,GO_0034976,GO_0034976_EXP,GO_0036289,GO_0042981_EXP,GO_0090002_EXP,SFAM_PFTAIRE,SFAM_PFTAIRE_EXP,EXP_MAP2K4,EXP_MAP3K20,EXP_MAP3K6,EXP_CDK10,EXP_CSNK1D,EXP_AATK,EXP_CDC42BPA,EXP_FAM198A,EXP_LYN,EXP_STK24,EXP_RIPK4,EXP_CAMKV,EXP_MYLK3,EXP_PTK7,EXP_ABL2,EXP_DYRK1B,Predicted IC50,Validation
3.774847,1298222,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.808165,1,0,0,0,0,0,0,0,0,3.5320793637,0,0,0,6.9440255824,6.5292812219,3.5597350877,4.8249656716,6.2076883445,4.6594428478,4.5737122337,2.9533532013,4.7343847331,5.0197867131,5.0026270937,3.4935455392,3.1942956833,5.4511988998,4.7762514749,3.6453135191,4.1765348014,8
2.498896,1298359,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.787822,0,0,0,0,0,0,0,0,0,1,6.8586363428,0,0,0,7.1575191752,5.8690421263,3.5991311144,4.8104282535,5.260747836,3.5076734852,4.8014233616,2.7517529397,7.7153556733,5.2880521382,5.0675592664,3.1923048512,3.1840598406,4.758688355,5.0316726429,3.2687584194,2.8930046804,9
3.925164,1503361,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2264123472,0,0,5.405790934,6.2084641238,3.6219062409,4.5738538751,5.5420065091,3.5885391683,4.9191041317,2.9451778963,6.8246288863,4.4007512721,6.047275151,3.3153202702,3.0776430393,4.7371920967,5.1360974561,3.495506836,2.8954274279,4
3.999397,1503365,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8103337486,5.3200520201,3.3886339159,4.2308596188,6.6482136728,3.9500278546,4.9600948329,2.7362130543,7.9038238961,4.4938080017,7.762606832,3.1789909289,3.1029731471,4.156713213,4.4876790856,3.3499000287,4.2520895822,4
3.408689,1503366,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3021488864,5.9268856847,3.7135875324,4.2851905376,7.8807497319,6.2195587927,4.7917617506,2.9038491848,7.2086634629,5.7341704809,4.7623305831,3.4720018891,3.3082752,5.7934373766,4.1548098019,3.3959508581,3.6691898332,10
2.565946,1503368,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.503313294,0,0,0,5.6001286526,5.1109655986,3.3825838074,5.055082325,6.4993927333,4.7485318129,4.6453642215,2.9266170771,7.0987540337,5.1369836426,6.2356507283,3.3897727458,3.0278739624,3.7700842482,4.2259390939,3.3728776753,3.346735719,9
3.187703,1503371,1143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.897567984,3.458293448,0,0,6.3131531798,5.2295547327,3.188249988,4.8276379688,5.9138330992,3.6743306374,4.8167929067,2.8278051535,7.0341099957,4.2062330426,4.218988147,3.4786585013,3.1563935563,3.7555517133,4.817680457,3.1796661306,2.7347274524,9
4.311591,735784,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.4039760326,0,0,0,0,9.6772447164,0,1,3.4242418202,5.5832381506,7.1393695075,3.2787191675,4.3694384171,6.4552947319,3.4300869931,5.067108678,2.7726316159,7.262074027,4.9513401439,4.6699018465,3.3619463864,3.0463042035,5.0710995333,4.724784492,3.0640275951,3.8285001691,2
3.971066,753555,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5292712426,0,11.39094966,0,0,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,5.9151004371,3.6219686868,4.794346204,3.0031508174,9.1690614198,4.925307982,5.2726516788,3.2813045604,3.0647827491,3.7181861801,5.3068804629,3.1697501687,3.6439215772,10
4.249065,753573,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.552408,1,0,1,0,0,1,0,0,0,3.4851102753,0,0,0,6.1211783783,5.657112701,3.5339861539,4.3756345781,6.5206044533,3.8262142059,4.3337943743,2.837646181,2.8758095245,5.014259714,5.6051060754,3.3553326962,3.0256244141,5.3549645465,5.159956382,3.3470690401,4.4978164786,5
2.935871,753574,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4851696122,0,1,3.3833022457,5.3089020316,6.0020793953,3.5060501058,4.5906756385,6.3438224471,3.4916818893,4.5654176459,2.7898191166,6.5372933095,5.1594222799,5.4706904322,3.2801057124,3.0669395619,4.9545440153,3.9432644432,3.0688255834,2.8122200767,5
4.100979,753621,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3.4333362406,1,5.324511614,0,0,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,6.3216019826,3.8080272323,4.7938023949,2.7967185607,6.9600870291,4.648966702,6.2980897328,3.4981307996,3.0829764634,5.4057225886,5.5020044209,3.2303425173,4.5104323338,7
3.046612,753622,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.4058295189,0,0,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,7.0102608802,3.5494691515,4.2825133835,2.9561383018,6.9595342861,5.1113175946,5.4921109602,3.3938861191,3.1957437467,5.2665954484,5.628056078,3.2811201329,3.4838254084,8
3.7184,753623,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4230752411,0,0,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,6.063672022,5.0054730342,4.4884945325,2.7886179648,5.7890554406,4.4285275195,4.7514626848,3.3565389314,3.1806182191,5.1457137334,5.5379358221,3.7277234318,3.0758396005,7
3.609598,907317,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.1714193156,0,0,0,0,1,9.5071171524,0,1,3.6363993836,6.1356020482,6.8957675112,3.3023972851,4.7173848352,6.1856251248,4.1843673085,4.053723523,2.8499015484,8.0783802481,4.9605871942,5.400003138,3.2802722036,3.2246881343,3.9574706336,5.6503710658,3.0152764766,3.9890829122,3
3.713173,907320,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,9.8662423366,9.6699064949,0,0,5.498083803,5.4402825137,3.3752683862,4.7977038341,6.4595734598,5.100615154,4.2517785937,3.0520804571,6.2387481217,5.6022341242,6.9326563108,3.3930053172,3.4546982138,4.4764762275,4.7294661054,3.8081880614,3.1735572444,4
4.572242,946353,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.9806059233,0,0,1,5.3777076755,2,4.9806059233,0,0,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,6.5539363004,3.2914526852,4.7341182828,2.8637926661,7.4893408229,4.8725441728,5.8380323446,3.370783019,3.0349272475,4.489684951,5.0253811159,3.4826725733,3.9248848532,9
5.119775,946356,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.8122885527,0,0,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,6.9904779286,3.9168515506,4.2769090777,3.6059594523,6.5499182527,5.2529025781,6.2775480213,3.5506654821,3.1184701205,4.6311521234,4.8689714945,3.3744704135,4.244127309,9
4.922575,1240167,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.3986137668,0,0,0,1,5.3986137668,0,0,0,6.2942651157,6.0968373432,3.5682214766,4.5571080159,6.2400417451,5.1808507417,4.9303094614,2.849165607,5.8914461945,4.9411027364,4.5604537122,3.3234336889,3.1553400879,5.1364919632,4.6126363131,3.1602143846,4.9069154235,10
3.83111,1298222,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.808165,1,0,0,0,0,0,0,0,0,3.5320793637,0,0,0,6.9440255824,6.5292812219,3.5597350877,4.8249656716,6.2076883445,4.6594428478,4.5737122337,2.9533532013,4.7343847331,5.0197867131,5.0026270937,3.4935455392,3.1942956833,5.4511988998,4.7762514749,3.6453135191,3.1177544567,4
2.419845,1298359,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.787822,0,0,0,0,0,0,0,0,0,1,6.8586363428,0,0,0,7.1575191752,5.8690421263,3.5991311144,4.8104282535,5.260747836,3.5076734852,4.8014233616,2.7517529397,7.7153556733,5.2880521382,5.0675592664,3.1923048512,3.1840598406,4.758688355,5.0316726429,3.2687584194,2.8336700631,7
3.54406,1503361,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2264123472,0,0,5.405790934,6.2084641238,3.6219062409,4.5738538751,5.5420065091,3.5885391683,4.9191041317,2.9451778963,6.8246288863,4.4007512721,6.047275151,3.3153202702,3.0776430393,4.7371920967,5.1360974561,3.495506836,3.0050859013,8
2.941571,1503365,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8103337486,5.3200520201,3.3886339159,4.2308596188,6.6482136728,3.9500278546,4.9600948329,2.7362130543,7.9038238961,4.4938080017,7.762606832,3.1789909289,3.1029731471,4.156713213,4.4876790856,3.3499000287,2.8851443975,10
2.077872,1503366,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3021488864,5.9268856847,3.7135875324,4.2851905376,7.8807497319,6.2195587927,4.7917617506,2.9038491848,7.2086634629,5.7341704809,4.7623305831,3.4720018891,3.3082752,5.7934373766,4.1548098019,3.3959508581,2.5509487245,1
2.792049,1503368,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.503313294,0,0,0,5.6001286526,5.1109655986,3.3825838074,5.055082325,6.4993927333,4.7485318129,4.6453642215,2.9266170771,7.0987540337,5.1369836426,6.2356507283,3.3897727458,3.0278739624,3.7700842482,4.2259390939,3.3728776753,2.878108702,1
4.463478,1503371,1158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,20.897567984,3.458293448,0,0,6.3131531798,5.2295547327,3.188249988,4.8276379688,5.9138330992,3.6743306374,4.8167929067,2.8278051535,7.0341099957,4.2062330426,4.218988147,3.4786585013,3.1563935563,3.7555517133,4.817680457,3.1796661306,5.1690613792,2
0.910355,735784,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4039760326,0,0,0,0,9.6772447164,0,1,3.4242418202,5.5832381506,7.1393695075,3.2787191675,4.3694384171,6.4552947319,3.4300869931,5.067108678,2.7726316159,7.262074027,4.9513401439,4.6699018465,3.3619463864,3.0463042035,5.0710995333,4.724784492,3.0640275951,1.1903143618,6
0.596526,753555,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5292712426,0,11.39094966,0,0,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,5.9151004371,3.6219686868,4.794346204,3.0031508174,9.1690614198,4.925307982,5.2726516788,3.2813045604,3.0647827491,3.7181861801,5.3068804629,3.1697501687,1.1817329725,3
0.992762,753573,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.552408,1,0,1,0,0,1,0,0,0,3.4851102753,0,0,0,6.1211783783,5.657112701,3.5339861539,4.3756345781,6.5206044533,3.8262142059,4.3337943743,2.837646181,2.8758095245,5.014259714,5.6051060754,3.3553326962,3.0256244141,5.3549645465,5.159956382,3.3470690401,1.6827390322,1
1.470287,753574,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4851696122,0,1,3.3833022457,5.3089020316,6.0020793953,3.5060501058,4.5906756385,6.3438224471,3.4916818893,4.5654176459,2.7898191166,6.5372933095,5.1594222799,5.4706904322,3.2801057124,3.0669395619,4.9545440153,3.9432644432,3.0688255834,1.1366336099,9
1.294139,753621,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.4333362406,1,5.324511614,0,0,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,6.3216019826,3.8080272323,4.7938023949,2.7967185607,6.9600870291,4.648966702,6.2980897328,3.4981307996,3.0829764634,5.4057225886,5.5020044209,3.2303425173,0.9679264065,6
0.75345,753622,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.4058295189,0,0,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,7.0102608802,3.5494691515,4.2825133835,2.9561383018,6.9595342861,5.1113175946,5.4921109602,3.3938861191,3.1957437467,5.2665954484,5.628056078,3.2811201329,1.1763383362,1
0.713512,753623,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4230752411,0,0,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,6.063672022,5.0054730342,4.4884945325,2.7886179648,5.7890554406,4.4285275195,4.7514626848,3.3565389314,3.1806182191,5.1457137334,5.5379358221,3.7277234318,0.2570684473,4
2.303549,907317,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1714193156,0,0,0,0,1,9.5071171524,0,1,3.6363993836,6.1356020482,6.8957675112,3.3023972851,4.7173848352,6.1856251248,4.1843673085,4.053723523,2.8499015484,8.0783802481,4.9605871942,5.400003138,3.2802722036,3.2246881343,3.9574706336,5.6503710658,3.0152764766,1.7800635537,7
0.801543,907320,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,9.8662423366,9.6699064949,0,0,5.498083803,5.4402825137,3.3752683862,4.7977038341,6.4595734598,5.100615154,4.2517785937,3.0520804571,6.2387481217,5.6022341242,6.9326563108,3.3930053172,3.4546982138,4.4764762275,4.7294661054,3.8081880614,1.1778285645,3
1.510003,946353,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.9806059233,0,0,1,5.3777076755,2,4.9806059233,0,0,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,6.5539363004,3.2914526852,4.7341182828,2.8637926661,7.4893408229,4.8725441728,5.8380323446,3.370783019,3.0349272475,4.489684951,5.0253811159,3.4826725733,1.2483382541,3
0.868152,946356,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.8122885527,0,0,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,6.9904779286,3.9168515506,4.2769090777,3.6059594523,6.5499182527,5.2529025781,6.2775480213,3.5506654821,3.1184701205,4.6311521234,4.8689714945,3.3744704135,0.725706159,8
0.965211,1240167,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3986137668,0,0,0,1,5.3986137668,0,0,0,6.2942651157,6.0968373432,3.5682214766,4.5571080159,6.2400417451,5.1808507417,4.9303094614,2.849165607,5.8914461945,4.9411027364,4.5604537122,3.3234336889,3.1553400879,5.1364919632,4.6126363131,3.1602143846,1.2920196177,8
2.067621,1298222,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.808165,1,0,0,0,0,0,0,0,0,3.5320793637,0,0,0,6.9440255824,6.5292812219,3.5597350877,4.8249656716,6.2076883445,4.6594428478,4.5737122337,2.9533532013,4.7343847331,5.0197867131,5.0026270937,3.4935455392,3.1942956833,5.4511988998,4.7762514749,3.6453135191,1.3673375392,9
-0.029328,1298359,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.787822,0,0,0,0,0,0,0,0,0,1,6.8586363428,0,0,0,7.1575191752,5.8690421263,3.5991311144,4.8104282535,5.260747836,3.5076734852,4.8014233616,2.7517529397,7.7153556733,5.2880521382,5.0675592664,3.1923048512,3.1840598406,4.758688355,5.0316726429,3.2687584194,0.6819210334,7
-0.09218,1503361,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2264123472,0,0,5.405790934,6.2084641238,3.6219062409,4.5738538751,5.5420065091,3.5885391683,4.9191041317,2.9451778963,6.8246288863,4.4007512721,6.047275151,3.3153202702,3.0776430393,4.7371920967,5.1360974561,3.495506836,0.7487448769,3
2.431229,1503365,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8103337486,5.3200520201,3.3886339159,4.2308596188,6.6482136728,3.9500278546,4.9600948329,2.7362130543,7.9038238961,4.4938080017,7.762606832,3.1789909289,3.1029731471,4.156713213,4.4876790856,3.3499000287,1.4537293316,6
0.69412,1503366,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3021488864,5.9268856847,3.7135875324,4.2851905376,7.8807497319,6.2195587927,4.7917617506,2.9038491848,7.2086634629,5.7341704809,4.7623305831,3.4720018891,3.3082752,5.7934373766,4.1548098019,3.3959508581,1.3557275521,9
2.133014,1503368,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.503313294,0,0,0,5.6001286526,5.1109655986,3.3825838074,5.055082325,6.4993927333,4.7485318129,4.6453642215,2.9266170771,7.0987540337,5.1369836426,6.2356507283,3.3897727458,3.0278739624,3.7700842482,4.2259390939,3.3728776753,1.4977331059,8
0.25468,1503371,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,20.897567984,3.458293448,0,0,6.3131531798,5.2295547327,3.188249988,4.8276379688,5.9138330992,3.6743306374,4.8167929067,2.8278051535,7.0341099957,4.2062330426,4.218988147,3.4786585013,3.1563935563,3.7555517133,4.817680457,3.1796661306,1.2463848792,6
