IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_161,PKA_161_ENG,PKA_161_EXP,MUT_CDC42BPB,MUT_MAP3K9_EXP,MUT_MAP4K1,MUT_NME9,MUT_NME9_EXP,MUT_NPR2_EXP,MUT_TNIK,MUT_TNIK_EXP,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_5692755,PWY_R_HSA_1250196,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1640170_CSV,PWY_R_HSA_416482_CSV,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,GO_0003351,GO_0003351_EXP,GO_0031100_CSV,GO_0032436_CSV,GO_0042060,GO_0048813_EXP,GO_0050798_EXP,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5L2,EXP_RIPK3_X_EXP_FADD,EXP_RIPK3_X_EXP_NFKBIA,EXP_SYK_X_EXP_CLEC7A,EXP_WNK2_X_EXP_SLC12A3,REC_R_HSA_141409_EXP_X_REC_R_HSA_2316434_EXP,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_109606_X_PWY_R_HSA_2187338,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2029480_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_2672351_EXP,PWY_R_HSA_2187338_X_PWY_R_HSA_2672351,PWY_R_HSA_2187338_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_X_PWY_R_HSA_5633007,PWY_R_HSA_5663205_X_PWY_R_HSA_6804757,GO_0006351_X_GO_0045184,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0016567_X_GO_0045793,GO_0030155_X_GO_1901796
2.30115,749712,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,0,0,0,0,0,0,0,3.21974051158878,3.59054871780533,7.82442971822774,3.2660987833848,3.22720186372082,4.05498250703251,13.1549890903266,14.2852707242158,26.1826655251897,27.5546422419404,10.4828745394359,10.1465768537632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.632205,749714,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68477307684793,3.10336035207424,7.90933925729312,3.17884548166235,3.1494707609337,3.97185286525049,8.11329153959647,9.16843349480462,24.8830234058415,28.7618540862711,14.245266957347,16.3824530614607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.812917,749715,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791673,0,0,0,0,0,0,0,0,0,0,0,3.04890078326432,2.93959989039763,8.46485904086162,3.30286353799697,3.32542439929143,4.39143418940801,11.8178035840877,12.5040119930013,23.7345585744614,21.7422392634367,14.0180972682315,21.6215433622111,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.814704,749716,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75223024357666,3.37349409047077,8.1319606904255,3.39663642480885,3.67884213594898,3.79410870447395,11.9210410554055,12.6770975949122,24.2217541152685,27.6954831370343,11.232768271241,16.2980435035048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.823442,749717,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0.833567,0,0,0,0.833567,0,0,0,0,3.15640236230465,3.37761560334006,7.35226221509733,3.19437870183681,3.12105058970099,4.24885048586594,13.4705592021638,14.5971558283433,21.800343201293,25.3123698829463,15.1502388676101,12.049952623783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.991945,905946,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1695278771663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14830534879147,3.14830534879147,0,2.93464083591859,3.51951663507188,8.09528088519567,3.38674503278019,3.30549097881996,3.75431957250045,8.99067482847221,9.90101930938251,24.0697246445466,29.8062076610187,11.0429449816557,9.9369822972026,0,0,0,0,0,0,0,0,0,0,0,10.5613033386304,0,0,0
4.944805,905951,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93569076833686,4.79604045091138,8.32788718057123,3.28319081059206,4.16274345472639,4.74707033291191,8.05872693907452,9.32937601782646,22.3415995284584,23.6965754273185,8.78641097102774,8.25235467943973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.942887,905957,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29170093774804,0,3.26609587415877,3.33038831241274,7.97592998532681,3.19332977325338,3.26282364995043,4.11604786618826,11.0698991837117,11.7020752589892,21.3300306807266,25.216310857175,8.67743060324673,8.60992030461112,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3.921273,905960,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.37837731067918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.11754360872562,3.1853169966045,8.02966041238749,3.25400096496728,3.1098089179633,4.03262841632671,9.72361464136783,10.6791163863859,25.9619226179208,29.9536943758204,8.55033581566466,8.60311851171342,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.059246,906801,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9385839535527,3.26706415070143,0,0,0,0,0,0,0,0,0.824886,0,0,0,0,0,0,0,0,0,0,3.54254419678608,3.32845985879406,7.52711316500893,3.30458369138071,3.02991497413736,4.19015456371586,8.65248767734853,9.44959823740523,23.285939470315,29.2133580570195,13.9941858197835,11.0958339407205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.754609,906812,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85460265470281,3.4823429826773,7.0105596891537,3.2122513845609,3.14174916624725,4.3741028046977,10.8548667313805,11.2324580554838,21.4178462843768,24.261607853575,8.99986354305837,14.0039537850601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.945577,906844,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.54257608094505,0,0,0,0,0,0,0,0,0,0,0,0,6.9660404783993,3.99353493191341,8.03266588354154,3.11544365060595,3.15494976542348,4.16542718607716,18.2301248635242,20.7471696653443,18.992536447852,20.9675898396061,28.0411583971253,16.5165050878837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.138237,906862,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.03347768976283,0,0,1,1,3.75407131409792,0,0,0,0,0,0,0,0,1,0,0,0,3.22200613631316,3.07209146933718,6.79912330138476,3.24862457685361,3.31559845914658,4.1194587757018,12.1296697635804,13.9282603391757,21.6080453544246,24.5437843306963,17.3713108249564,13.4506413116921,21.1194184328436,0,0,3,0,0,0,0,0,3,0,0,0,0,1
3.06748,907045,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.790263,0,0,0,0,0,3.22768333257165,3.20840519267234,7.31914691183376,3.29262169173062,3.1387032399678,3.93241029272366,9.04783932267365,9.97731090367235,23.9013948284594,23.9432388162944,9.28985898872394,9.24136367592158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.364062,907046,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.16800627916,3.61204731524387,7.46739925098024,3.19908457065691,3.07443347785905,5.09298095288135,18.3094141361397,17.708619242296,24.2549048862889,28.949971755276,10.3616112261189,11.3919837859581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.045694,907047,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.33446266924457,3.11785215523523,8.46678142295864,3.20224255858976,3.06350480057077,5.17167072663666,12.4430359704253,11.5807779707714,24.9189130944208,33.7571893000896,16.7561301344979,11.658022611238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.693895,908121,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.46319415405091,0.736316,0,0,0,0,0,0,0,0,0,0,0,3.72575756087924,3.07668157099987,7.37549886996086,3.25296905370574,3.10572403828525,4.18198023534941,12.7748428705212,12.7688063500674,29.7611039056035,28.8611953346875,11.6966542782281,12.0311565838726,14.8623537688494,0,0,0,2,0,0,0,0,0,0,0,1,0,0
4.007476,908122,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.19428003684533,3.19297924188299,8.44140406021108,3.1452630830422,3.23055085186822,4.23274321328826,11.4092840378669,11.7224324444138,25.8741089588791,25.0944428915658,8.70514712586038,9.25098419668736,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.774704,908123,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.70298609549128,0,0,0,0,0,0,0,0,1,0,0,0,4.27617396928891,2.75208460027054,9.96295504508438,3.25137711327828,3.12309172469611,4.79927000980437,11.317620607707,11.7098938783675,24.4900202639581,24.0896834951377,20.3027709265769,14.3481594938645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.285356,908151,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.95506983721276,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3.22143272072502,2.94264067279941,7.23236739309126,3.35415333555239,3.10144356628423,4.38801250005822,15.3026160158745,17.4854141912304,21.6576874042525,25.536629407609,14.2932880188001,10.1963977142606,0,0,0,0,0,0,0,0,0,2,0,22.8674647582614,0,0,0
2.82239,909256,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.74384274694836,0,0,0,0,0,0,0,0,1,0,0,1,4.95677864807894,2.98402749881556,8.49975306151397,3.21150096559268,3.24046828110686,4.17315572100849,15.5360104825586,16.5916601516718,22.0425060294833,19.9713939288941,21.8661136760608,13.4248712607189,16.7800271766125,0,0,1,0,0,0,0,0,0,0,50.5814083276704,1,0,0
4.847152,909778,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.96944475935727,0,0,0,0,0,0,0,0,0,0,0,0,1,4.65168369729486,0.851541,0,1,0,0,0,3.1414368883561,3.36755427920399,7.49556208498826,3.54081287054442,3.16435625896784,3.79789119817833,9.64904661381705,9.93671174039578,29.443844378883,29.8071698823453,12.1997314552158,11.8643969557716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.781539,909907,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.42731067509155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28236910382866,3.10071841638775,7.67851153475012,3.42878685505254,3.04828128907243,3.59675143926428,13.8802892640067,15.4388330587871,23.1153356853449,24.9634635093246,13.1137511908324,11.1295380370124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.815206,910704,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.58159953088625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.68201517420123,3.9937718218456,7.77621696506346,3.18167537569052,3.01782633977212,3.60083793712348,8.82599599423349,9.89010095205083,22.3008145438964,29.7267750982654,11.7436344581772,11.7280277810962,14.7061034325758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.553046,910852,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397385943,3.09036608683573,8.08252361388649,3.26380264834081,3.10290460680342,4.39541032318761,9.59876610127126,10.2320046353475,23.006163682838,27.148719092946,23.1293672135144,13.9702293700551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.596677,910927,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.04377235027003,4.00421239147287,7.76227365049869,3.09863771629869,2.93517030159722,4.65426126845047,9.19706056195333,10.490016775757,20.7586714807082,26.8873909226602,7.9184351727686,15.6792781117139,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4.195176,910948,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706277,0,1,0,0,0,5.92467336767911,4.09082340155186,7.48498903051195,3.2479840119963,3.17690133486297,4.31846945083382,11.3947204354664,12.3176588877151,21.2375602869363,26.4978482681725,9.76465948243517,10.6998364587735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8231,924240,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,2,0,0,0,0,0,0,0,0,0,3.36269151531363,3.50910295418432,7.58283586806863,3.29292793313281,3.33425052663099,4.07868365439417,9.38783819582627,11.4304160580507,34.2990716598595,27.1787990388237,9.28069226231331,10.162700203281,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4.635612,946359,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80856,0,0,0,0,0,0,0,1,4.54289102273361,0,0,4.07761892346266,3.18512977748117,8.89429015583682,3.39879706327848,3.41896129068587,4.17871181682166,8.54005149761483,9.2879730139816,24.2451722920915,25.954932399137,16.1622803490722,12.8125618374036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.141535,949093,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.93823385626333,0,0,0,0.650866,0,1,0.650866,0,0,0,0.650866,0,4.1414330091277,0,0,2.92238078377369,5.108049689157,6.55190848752164,3.32868060273172,4.4512434316152,3.92671178550056,10.2947141526326,10.7965981617223,23.434420357455,27.6871508093896,10.8883931168318,9.28064053670764,0,9.32509468790466,1,0,0,9.85911680808637,1,2,2,0,2,0,0,1,0
4.02944,1240172,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,0,0,0.875777,1,2.77103215096733,0,0,0,0,5.58748197986017,0,2.95085778311612,3.78100593109048,5.67735716296826,3.31266196955623,4.52310744190044,3.77230260645364,10.6694048002198,11.7088500871406,20.5141956428964,27.624715794965,10.0268328328003,12.2174291831447,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3.316978,1290798,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71208647731834,3.05766721892633,7.33664929869362,3.27224841607587,3.14216578501541,3.99783703159239,8.8315335094502,9.59437301042937,25.4351455975812,28.0206445250385,15.4454260430902,8.0563290268714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.648607,1290905,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.781817,0,6.17530970410156,6.17530970410156,0,3.19595578934386,3.22842872524034,6.78730317887426,3.21796634198081,3.91078031233018,4.1455546591218,11.1435388993764,12.2973266927156,24.7166806979301,26.480491069865,15.5135113821816,8.76498089053253,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5.176283,1290906,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845121,0,0,0.845121,0,0,0,0.845121,1,3.46125955134972,3.46125955134972,0,3.79109741375129,3.22420604310085,6.8675388732937,3.31541213664573,3.08940073907014,3.89490767431627,8.9486734913515,10.1383924980136,23.4311497977728,28.9574470196357,9.03954248670077,11.6493566011343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.793475,1290922,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11728147141417,3.6211484970828,9.46778145987445,3.35845281860215,3.2563929584848,4.28976562469484,9.87566545302144,9.86246508485806,30.8726386795006,31.9795682860356,11.0615345003102,9.97714901529727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
