IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_113_D,PKA_113_D_CSV,PKA_124_POL,PKA_124_W,PKA_124_W_EXP,PKA_129_S,PKA_129_S_CSV,PKA_129_S_EXP,PKA_131_Y,PKA_131_Y_EXP,PKA_142,PKA_142_CSV,PKA_164_ASA,PKA_164_EXP,PKA_164_Q,PKA_164_Q_CSV,PKA_189_Q,PKA_189_Q_EXP,PKA_209_G_CSV,PKA_211_ASA,PKA_234_H,PKA_234_H_CSV,PKA_237_EXP,PKA_248_D_CSV,PKA_248_D_EXP,PKA_264_CHA,PKA_264_HYD,PKA_265_CHA,PKA_265_E_CSV,PKA_265_E_EXP,PKA_271_HYD,PKA_272_M_CSV,PKA_294_VOL,PKA_91_ASA,PKA_91_CSV,PKA_91_ENG,PKA_91_EXP,PKA_92_HYD,MOT_2D_beta8strand_CSV,DOM_EphA2_TM,DOM_Kringle_EXP,MUT_CASK_CSV,MUT_MAPK8,MUT_PASK,MUT_TNK2,MUT_TSSK6_CSV,CNV_CDK8_gain,CNV_MAP3K5_gain,CNV_STK38L_gain,REC_R_HSA_169901,REC_R_HSA_2984220_CSV,REC_R_HSA_450346_CSV,PWY_R_HSA_5693538_CSV,GO_0003222,GO_0009791_CSV,GO_0045786_EXP,GO_1902042_CSV,CLS_Site_subtype_1_colon,EXP_GUCY2C,EXP_TGFBR2,EXP_TAOK3,EXP_TEC,EXP_NUAK2,EXP_NPR2,EXP_CSNK2A1,EXP_MKNK1,EXP_CDK13,EXP_EGFR,Predicted IC50,Validation
-1.427859,908458,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.9935153999,4.0016702562,5.8553594815,3.1970283441,3.3485564258,3.9456455982,6.8138805014,3.6359533708,4.5953566965,4.3269164079,-0.760383968,6
2.516142,908482,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8729945061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5376590525,4.8886086003,5.9629391294,3.4799537314,4.1531598911,4.4059384341,7.7267440486,3.4207148735,4.1324275916,3.5390352029,2.8789486583,9
1.752359,909698,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.8988039826,3.949649586,5.5578906833,3.4649590992,3.1536712857,5.5817600017,8.1989831398,3.5993673832,3.7349279859,3.5227207623,1.2691633619,3
1.943329,909740,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0.782576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.093365714,4.914377633,5.2463917856,3.5035310336,3.4921113365,4.9849649883,7.5691688083,3.9521235615,4.5263701749,3.7693512076,1.9844706603,6
1.720923,909747,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4536043173,0.829228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.2832665234,8.0032959056,6.3580746112,3.7324689002,3.844200666,4.4993823631,6.9223576676,3.8360972195,4.3431652747,5.268213641,1.5968730959,1
1.748332,909751,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.837452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.710791,0,0,0,1,0,0.724408,0,0,0,0,0,1,2.8754416719,4.6871067518,5.0583153896,4.3419611582,3.4852368517,5.4974552748,8.1989523211,3.9199764548,4.9001077507,5.0050335779,2.1274521557,8
2.696539,909757,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,-0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5234283373,0,1,8.8237543303,6.7188368153,6.3426092078,3.2821638555,4.5824476593,3.7642894979,7.4688484943,3.8208408467,4.8041078708,4.260615329,3.1611241304,8
4.451208,909761,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8.94778207,6.7334671471,6.6450977158,3.6457177372,3.9980521408,4.4012847362,7.446621796,3.7042946962,4.5094398688,4.3455909075,3.1519381819,8
3.790086,910554,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0,0,0,0,0,0,0,1.528455,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.7152247851,0,1,8.0251963911,6.4394633978,6.4503952033,3.8770180208,4.5183740163,5.6733934841,7.9566411771,3.9316411619,4.6915156737,3.6941080428,4.0222208365,9
4.163838,910569,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7505686968,3.40177293,5.9413437181,3.23436372,3.519266612,4.0259474415,8.4084480582,4.3190668411,4.1640336668,3.0536895308,3.3947566071,2
-0.415821,910700,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6324526322,5.8840371734,5.9839434179,3.3571027803,4.1106978576,5.2162024507,7.0194826806,3.7228183488,3.9781773641,4.2921397773,0.373645415,3
-1.52853,910905,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.0195235497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.863302221,6.7323606198,6.7864216952,3.686422559,4.167573434,3.6979630623,8.0634806869,3.9642303274,4.3994984135,4.6937930429,0.5734296471,6
3.285739,924108,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8275502738,7.3303363438,7.1712286976,3.6762386104,5.6073484734,3.897109216,6.4708446539,4.1476166472,5.3602264402,5.677603062,3.0367279268,3
1.918274,998189,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8236705396,0,0,4.2548465511,5.1792744479,6.4181671889,3.6470560286,4.5671095852,4.249307957,7.522272962,3.8244907699,4.2106977634,4.309778527,0.9686552668,3
2.746785,1240123,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691451,1,0,0.68756,0,0,1,0,0,0,0,1,0,0.691451,0.744695,1,0,0,0,0,8.6470788901,4.6924950594,5.9748564837,3.3838750072,4.7717010351,4.6366664517,6.6114918462,3.9119990397,4.1129544207,3.7992839545,3.5139154975,4
2.669064,1240124,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.95,0,0,0,0,0,0,0,0,0,0,-1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0753280079,7.4195850859,7.2270338227,3.4431384429,3.7671390662,3.680140901,7.0728225088,3.7793226984,3.8232589568,3.8882985983,2.1568542428,1
0.003824,1240173,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753591,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0687546213,0,0,2.7712037521,6.1433294223,6.13856721,3.2964168787,3.887847673,6.2519094561,7.988105394,3.6299946535,4.7999757733,4.3006218863,0.300303042,1
-0.404932,1290769,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.8347568176,1,0.789192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0321975682,6.1188152907,5.4224947757,4.2023611886,4.0859069496,4.0605270309,7.4715265705,4.3429284363,4.8125750014,4.7553879885,-0.09341858,6
0.58996,1290771,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2773413849,5.3703909544,6.4494134956,3.4249315809,3.9566322836,4.7610716207,7.4980092818,3.9131092574,4.0848556543,3.8967963306,0.3079456557,1
0.658241,1290907,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,1,2.7628095221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776525,3.2823075925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.293349961,6.230654414,6.8665332982,3.4534922264,4.1410945788,4.4061428572,7.6463348065,3.6742148662,4.3401197526,3.6428769942,0.5507035991,9
1.129843,1660034,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.442839,4.5,3.8951106834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9326610297,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.607728,0,2.9284744072,4.7979271606,6.2919104771,3.4088083445,4.3996272383,4.3670283566,7.3906587661,3.6803163452,4.3060842554,3.3568638915,1.2791569145,5
3.156756,1660035,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4573434801,5.8995997387,6.9415568522,3.7589905373,4.3689772667,4.1972556708,7.2602311106,3.6361954704,4.475847537,4.4659405899,2.336095314,2
-1.175341,1660036,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0.795759,0,0,0,0,1,0,0,0,0,0,1,0.715676,0.710779,0,0,0,0,0,0,6.0605795473,7.369584133,6.4165097417,3.6041975316,3.7836891373,4.9791626517,7.5887800476,4.1672426007,4.0687921727,4.1577739545,-0.117803152,4
1.797399,1674021,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3718729235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.9223020794,5.5804315339,6.1434659981,3.7892840993,4.4477830423,3.5111840787,7.6246857969,3.5621979299,4.7275262809,4.1051682202,0.6601677252,6
0.486478,905936,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.800006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.659794,0,0,0,0,0,0,0.843276,0,0.843276,0,0,1,2.8623568125,5.2032494907,5.2753060856,3.4152370298,3.4148131709,5.7603558362,7.9776189903,3.8966894339,4.0009270163,4.0863747129,1.0499030254,7
1.628012,905937,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.94,0,0,0,0,0,0,0,0,0,0,0,1.442725,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.832933,10.778133923,0.796488,1,2.9666707725,4.5732365447,5.2297338237,3.4821358699,4.9255984618,4.5307126944,7.7078755822,4.0223004522,4.4099957653,3.8141708688,1.5065688709,6
1.581355,905939,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2.7264086191,6.3376133989,4.6967502568,3.4256259067,3.5528542499,6.0196709213,7.3348056681,3.7570565514,4.7964212223,4.0765927761,1.9330912965,10
2.074693,905961,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.857584,1,2.6826043306,6.2227364125,6.745446849,3.242478123,3.6386956848,4.5538152631,8.1854817374,4.103200841,4.3327405925,3.636432176,1.6606273533,2
2.298822,905962,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868207594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.807717,0,0,0.736083,0,0,1,2.9465903549,5.5808769434,4.7300326362,3.5093337306,3.4845337342,5.0045452015,8.0417438585,3.6584247137,4.292466309,3.3783348764,2.1451524771,9
3.184998,905971,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.794644,2.9329481637,0.645258,1,6.8905633763,7.3750591564,6.1071642358,3.693933278,3.9664710065,4.7965463709,7.6302533401,3.87788723,5.0956548991,4.1479218656,2.7303750474,2
2.626303,905989,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.76551,0.705361,1,0,0,0,1,3.0147606898,6.2936969742,6.635096879,3.6639232657,3.2535565437,5.1910701064,7.9472061938,3.691618249,4.0586744683,3.4988201529,2.2788958066,1
2.887203,906815,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7917814782,5.3669008708,6.7138345944,3.4196964598,3.2638863782,3.3727774395,7.5644200773,3.5792964947,4.4398014452,3.2299474437,3.0068377975,7
3.211068,907287,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.785816778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.539629,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.461235834,0,1,9.9583326102,6.2193133467,6.5268721567,3.7266494343,4.2844697639,4.5060328068,6.8366329739,4.4408715848,4.7998899802,3.6103884397,3.3884751085,10
3.213796,907289,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.740788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780053,0,0,0,0,0,0,0,0,0,0,1,0,0.724408,0,1,0,0,0.470335,1,9.0585592531,7.5297708616,6.9811989833,3.8552182536,4.0435301039,4.242019524,7.9137345486,3.8629343024,3.9467473479,3.8665881019,0.8348938675,4
0.730517,907790,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820927,1,2.9407682603,4.3252836981,5.6132997236,3.2861483496,3.5329565839,3.9023973193,8.3677115146,3.833386013,3.743649694,4.3134854669,1.3959968466,4
