IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_804,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_667,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,MOT_2D_beta2strand,REC_R_HSA_5672972,REC_R_HSA_5672972_EXP,PWY_R_HSA_194138_CSV,PWY_R_HSA_416482,PWY_R_HSA_416482_EXP,GO_0006357,GO_0018107,GO_0034162_EXP,GO_0035556_CSV,GO_0090002,EXP_AKT3,EXP_BRDT,EXP_BCKDK_X_EXP_DLD,EXP_CDK13_X_EXP_UBXN7,EXP_NTRK3_X_EXP_SHC3,EXP_PLK2_X_EXP_CCNF,EXP_PRKACA_X_EXP_HAUS2,EXP_PRKACA_X_EXP_RAB11A,EXP_PRKACG_X_EXP_CACNA2D4,EXP_PRKACG_X_EXP_OR10AG1,EXP_PRKG1_X_EXP_PRKAR1B,EXP_RIOK1_X_EXP_UTP3,EXP_RIOK1_X_EXP_WDR36,PWY_R_HSA_168138_EXP_X_PWY_R_HSA_9006934_EXP,GO_0035556_EXP_X_GO_0043507_EXP,Predicted IC50,Validation
1.868429,684072,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.719164,0,4.225155659,2.8120230414,49.398869272,34.349183998,9.0052370897,18.209939189,20.110892585,28.536601028,9.9214544172,9.7823088548,12.294260547,65.874090874,58.81610126,0,0,2.1785528984,1
2.159993,753539,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.4958793796,0,1,0,0,0,3.6313450269,3.2290327817,46.79266479,21.021087373,10.349358946,16.523208893,23.685066703,31.195298495,10.869286864,10.252674451,12.169867586,56.729702892,52.002251998,0,62.594284145,2.1947414663,3
1.308955,907060,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2.930800576,0,0,0,0,0,0,0,0,3.9112903931,2.9613389716,46.572196319,27.262048529,9.6218970609,33.515964853,24.002591281,28.855750356,9.4672671951,9.0884763435,12.312499106,59.406716804,52.544828719,0,0,2.1947386097,2
1.013026,907072,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2642143222,2.9821391631,52.577398643,22.726033956,9.5981689121,35.934903777,21.331607063,28.216932282,10.156656363,9.8571832841,12.476613591,55.270825494,54.332892909,27.78568242,0,2.1947393811,1
-1.561784,907290,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.808822,0,4.0001746331,3.0519680987,55.404578296,26.540855409,10.184566407,36.629645354,21.789258991,33.685896671,10.804519206,10.313942203,11.522895365,59.401788109,56.821495714,0,15.861240325,2.1947393811,2
3.617647,909717,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.676585,0,5.7041244829,2.8853078362,49.960062639,26.394592694,11.401136223,28.150214215,23.366112791,27.347878274,10.400456682,10.453581023,10.77562335,53.406060786,53.270873983,0,0,2.1947392804,7
2.309835,909731,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.692127,0,3.7927599229,2.9507145701,45.195177356,30.24896149,8.8587744464,19.403289614,22.43443416,27.796532317,9.729510298,10.033744688,13.110838676,71.565154191,69.671332466,0,0,2.194710138,4
2.224595,909977,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.5849698064,0,0,0,0,0,4.2549133228,0,0,3.806946152,3.0721112736,48.368368228,20.437683333,12.76784225,30.397930836,21.91465757,30.655109809,10.751389382,10.746298075,15.710551673,51.093235665,42.895302048,40.862101982,0,3.127184901,3
1.32147,910849,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.549837,0,3.4810730404,3.0640868149,65.394863735,17.525309488,13.145579137,45.675662948,26.198013714,31.361754202,10.956855293,10.411440154,14.070149166,58.900606838,51.37701858,26.953999318,82.464957968,2.194738797,6
1.753639,925345,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.809279,0,0,1,1,0,2.376703,0,3.0257640801,2.7765696572,50.955999305,23.819720015,9.6166305006,26.426081687,21.183419867,23.963403695,9.48998993,8.7548531016,9.6053583149,70.817851914,56.739733584,0,0,2.194739381,3
2.229782,949155,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.778857,1,3.0044150727,1,0,0,0,1,3.1460826031,2.8879198566,40.583446295,36.274790067,8.7058642429,16.760101263,19.652003249,26.775528187,9.1487472515,10.012962141,11.576327373,74.413931715,68.573827444,0,0,2.1947034264,10
2.038239,949156,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.776085,0,2.9261285918,2.8780533823,52.060201968,44.798093486,9.644120852,17.625816762,20.705489864,24.332879111,9.5824113225,9.3294090871,12.146003422,56.593475856,51.027824356,0,0,2.194739099,8
3.751391,949157,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.888198,0,4.1010319299,2.8984326971,56.968464021,25.322694992,9.9341309394,20.766435669,21.281993537,31.360988594,10.77828531,10.163728235,11.637528743,56.566119128,51.412605613,0,12.555750441,2.1947393318,5
3.153416,949158,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.637623,1,3.2168039355,0,2,0,0.637623,0,3.0462601744,2.6452927445,48.245658272,33.290778295,10.316697911,18.494065799,18.289654474,25.657139863,9.3885265006,9.1010901931,13.764864589,74.354625651,64.056241017,0,0,2.1947370347,5
1.499203,949160,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.714234,0,0,1,0,0,0,0,3.4999783665,2.9003866725,43.200115946,36.589254823,7.9993350407,19.306658023,19.318383235,27.151854788,9.4980359672,10.024713753,10.815929984,58.527435888,51.899110049,0,0,2.1946856732,1
2.387398,949163,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.3313517261,0,0,0,0.739629,1,2.9891529741,2.9104168565,47.3863056,40.512636281,10.044883454,15.033731639,21.968384453,28.198933426,9.9762453564,9.2094697202,10.043242677,68.979106363,59.930806696,0,0,2.1947085441,5
2.504161,949164,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1641075918,3.1941634071,54.96467619,33.33989106,8.3086968497,20.793253443,20.62812756,26.047339995,9.6354531193,9.4661520213,12.098228524,66.442457496,61.087107443,0,0,2.1947379562,2
1.654229,949165,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,4.6977843984,0,1,0,1.373047,1,3.0490428487,2.7228380038,48.829585034,28.39740213,9.1206759932,20.997731019,19.889241117,27.597918444,9.8348683936,10.150295576,10.532556832,61.213092099,56.058785613,0,24.685635707,2.1947386067,3
2.971437,949166,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.662468,0,4.0298297528,3.0941834172,50.563868933,27.798543169,10.635525405,19.350757965,21.771014815,26.918540829,9.5817967987,9.6941373815,13.250195583,59.685857295,51.721987271,0,0,2.1947671105,3
3.030902,949168,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9421764924,3.2428884457,49.255927531,26.878998992,13.937776899,19.281919244,21.510423207,27.491917357,10.198319322,11.259946012,15.133509489,56.288668737,55.278663599,0,107.39675299,2.7812139215,2
2.463948,1240221,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.09777854,2.9104851548,53.757035601,27.508434475,9.2688434107,17.253949081,23.1855917,28.870151254,11.069400868,10.503537528,10.442583758,73.374862967,63.95234828,0,0,2.1947191473,4
1.068761,1290767,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,5.329058078,0,0,0,0,0,0,0,0,4.9587190366,3.1491406631,51.659663541,19.362000515,9.3360238645,42.283753438,22.112432907,30.95191629,10.175375641,10.03136822,12.631789937,54.826111741,45.078445028,54.486544601,0,2.1947390312,2
0.958438,1290768,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7251322873,3.1382006779,58.553297423,23.835419265,10.331341449,27.801908183,19.993996052,26.094588855,10.398773094,9.826411258,11.472665716,50.594730256,52.119412441,0,0,2.1947394024,2
3.582747,1290795,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3.8196669119,3.2154952047,48.354951043,23.07740853,10.083427425,35.695401562,21.841611842,25.448008019,11.243922575,10.732090244,12.038611411,60.153271039,62.975194251,0,0,2.1947393811,8
1.999057,1299067,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.8311449715,2.9410205775,54.738377864,30.677749439,9.2610152282,14.897340447,23.056821529,29.611501963,11.205756498,10.011603944,11.16091264,70.641549761,63.285654304,26.947196053,0,2.1889584345,1
3.065547,684052,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.4603652296,0,0,0,0,0,0,0,0,3.0634548314,3.0926599295,54.124691622,26.554289808,11.10653626,19.861906479,22.624704809,29.761947645,11.081531662,10.591224807,10.9397873,57.997387645,57.871754143,0,0,3.153828549,7
0.144132,684057,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.6524762055,0,0,0,0,0,3.0909651149,2.9417306795,50.379464217,37.7518021,8.5429282835,18.311755346,23.421523515,31.722079804,9.1117252354,9.3976898544,10.613455181,73.067310145,62.936821248,0,0,0.6020836964,10
-0.090271,684059,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,7.7419780697,0,0,0,0.792229,0,2.8179604972,3.0196608111,42.6897224,39.589256879,8.2306219347,15.089954865,21.274815729,26.007842337,9.6144764242,9.361249415,12.229593065,71.633589187,64.736529026,0,0,0.3652139081,3
0.896989,684072,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.719164,0,4.225155659,2.8120230414,49.398869272,34.349183998,9.0052370897,18.209939189,20.110892585,28.536601028,9.9214544172,9.7823088548,12.294260547,65.874090874,58.81610126,0,0,1.3771033547,5
3.716411,753539,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.4958793796,0,1,0,0,0,3.6313450269,3.2290327817,46.79266479,21.021087373,10.349358946,16.523208893,23.685066703,31.195298495,10.869286864,10.252674451,12.169867586,56.729702892,52.002251998,0,62.594284145,2.7967098128,6
1.310537,907060,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2.930800576,0,0,0,0,0,0,0,0,3.9112903931,2.9613389716,46.572196319,27.262048529,9.6218970609,33.515964853,24.002591281,28.855750356,9.4672671951,9.0884763435,12.312499106,59.406716804,52.544828719,0,0,1.7189796786,9
2.805463,907072,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2642143222,2.9821391631,52.577398643,22.726033956,9.5981689121,35.934903777,21.331607063,28.216932282,10.156656363,9.8571832841,12.476613591,55.270825494,54.332892909,27.78568242,0,2.9980241844,2
3.867738,907290,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.808822,0,4.0001746331,3.0519680987,55.404578296,26.540855409,10.184566407,36.629645354,21.789258991,33.685896671,10.804519206,10.313942203,11.522895365,59.401788109,56.821495714,0,15.861240325,2.2672394154,9
2.693004,909717,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.676585,0,5.7041244829,2.8853078362,49.960062639,26.394592694,11.401136223,28.150214215,23.366112791,27.347878274,10.400456682,10.453581023,10.77562335,53.406060786,53.270873983,0,0,2.2894978312,10
0.881218,909731,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.692127,0,3.7927599229,2.9507145701,45.195177356,30.24896149,8.8587744464,19.403289614,22.43443416,27.796532317,9.729510298,10.033744688,13.110838676,71.565154191,69.671332466,0,0,1.5476093468,1
3.691188,909977,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.5849698064,0,0,0,0,0,4.2549133228,0,0,3.806946152,3.0721112736,48.368368228,20.437683333,12.76784225,30.397930836,21.91465757,30.655109809,10.751389382,10.746298075,15.710551673,51.093235665,42.895302048,40.862101982,0,3.7831602519,8
2.320873,910849,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.549837,0,3.4810730404,3.0640868149,65.394863735,17.525309488,13.145579137,45.675662948,26.198013714,31.361754202,10.956855293,10.411440154,14.070149166,58.900606838,51.37701858,26.953999318,82.464957968,1.8187709198,7
2.701046,925345,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.809279,0,0,1,1,0,2.376703,0,3.0257640801,2.7765696572,50.955999305,23.819720015,9.6166305006,26.426081687,21.183419867,23.963403695,9.48998993,8.7548531016,9.6053583149,70.817851914,56.739733584,0,0,1.6307931184,2
1.132527,949155,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.778857,1,3.0044150727,1,0,0,0,1,3.1460826031,2.8879198566,40.583446295,36.274790067,8.7058642429,16.760101263,19.652003249,26.775528187,9.1487472515,10.012962141,11.576327373,74.413931715,68.573827444,0,0,1.8183812775,5
1.652438,949156,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.776085,0,2.9261285918,2.8780533823,52.060201968,44.798093486,9.644120852,17.625816762,20.705489864,24.332879111,9.5824113225,9.3294090871,12.146003422,56.593475856,51.027824356,0,0,1.7392601248,2
4.512776,949157,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.888198,0,4.1010319299,2.8984326971,56.968464021,25.322694992,9.9341309394,20.766435669,21.281993537,31.360988594,10.77828531,10.163728235,11.637528743,56.566119128,51.412605613,0,12.555750441,3.1852996111,8
1.965999,949158,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.637623,1,3.2168039355,0,2,0,0.637623,0,3.0462601744,2.6452927445,48.245658272,33.290778295,10.316697911,18.494065799,18.289654474,25.657139863,9.3885265006,9.1010901931,13.764864589,74.354625651,64.056241017,0,0,1.6448232,9
2.088112,949160,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.714234,0,0,1,0,0,0,0,3.4999783665,2.9003866725,43.200115946,36.589254823,7.9993350407,19.306658023,19.318383235,27.151854788,9.4980359672,10.024713753,10.815929984,58.527435888,51.899110049,0,0,1.8559265045,7
2.577352,949163,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.3313517261,0,0,0,0.739629,1,2.9891529741,2.9104168565,47.3863056,40.512636281,10.044883454,15.033731639,21.968384453,28.198933426,9.9762453564,9.2094697202,10.043242677,68.979106363,59.930806696,0,0,2.2151329798,4
1.31322,949164,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1641075918,3.1941634071,54.96467619,33.33989106,8.3086968497,20.793253443,20.62812756,26.047339995,9.6354531193,9.4661520213,12.098228524,66.442457496,61.087107443,0,0,1.1759013485,5
0.385731,949165,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,4.6977843984,0,1,0,1.373047,1,3.0490428487,2.7228380038,48.829585034,28.39740213,9.1206759932,20.997731019,19.889241117,27.597918444,9.8348683936,10.150295576,10.532556832,61.213092099,56.058785613,0,24.685635707,2.2573368286,7
3.266205,949166,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.662468,0,4.0298297528,3.0941834172,50.563868933,27.798543169,10.635525405,19.350757965,21.771014815,26.918540829,9.5817967987,9.6941373815,13.250195583,59.685857295,51.721987271,0,0,2.2785651263,9
3.816937,949168,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9421764924,3.2428884457,49.255927531,26.878998992,13.937776899,19.281919244,21.510423207,27.491917357,10.198319322,11.259946012,15.133509489,56.288668737,55.278663599,0,107.39675299,3.1908177283,7
0.392661,1240221,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.09777854,2.9104851548,53.757035601,27.508434475,9.2688434107,17.253949081,23.1855917,28.870151254,11.069400868,10.503537528,10.442583758,73.374862967,63.95234828,0,0,0.8322051392,8
2.775238,1290768,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7251322873,3.1382006779,58.553297423,23.835419265,10.331341449,27.801908183,19.993996052,26.094588855,10.398773094,9.826411258,11.472665716,50.594730256,52.119412441,0,0,3.1899456516,1
2.507249,1290795,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3.8196669119,3.2154952047,48.354951043,23.07740853,10.083427425,35.695401562,21.841611842,25.448008019,11.243922575,10.732090244,12.038611411,60.153271039,62.975194251,0,0,2.5685494116,4
3.83045,684052,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.4603652296,0,0,0,0,0,0,0,0,3.0634548314,3.0926599295,54.124691622,26.554289808,11.10653626,19.861906479,22.624704809,29.761947645,11.081531662,10.591224807,10.9397873,57.997387645,57.871754143,0,0,3.7510500235,9
