IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_MAPK13_X_EXP_RAPGEF4,EXP_NEK6_X_EXP_NUP37,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
2.889549,909735,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.263407028,1
4.287115,910691,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.6521119988,6
4.974817,910781,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.5656881843,3
4.130857,924187,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.5349918662,1
4.507878,930082,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.5161900546,1
4.941432,1240127,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.5478503875,9
4.263272,1240174,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.4939248055,10
0.547708,907000,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,0.5183076896,3
3.274738,907051,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.3232279088,6
1.220261,908130,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,0.7175965817,8
0.358582,909735,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.2899879816,3
-0.034369,910691,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,0.9653048873,6
1.281903,910781,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,-0.090925562,7
1.982407,924187,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.420386072,10
4.453743,930082,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.0755893123,3
2.253125,1240127,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.2614821193,1
1.865496,1240174,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.834648969,1
4.628524,907000,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.5524108199,2
4.934463,907051,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.8001276903,4
3.660758,908130,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.1145325968,9
0.540029,909735,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,-0.944454519,1
1.809337,910691,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.6954801415,4
2.532937,910781,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,2.3780869054,7
4.204372,924187,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.8315188598,2
2.68827,930082,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,0.7871050122,7
3.901423,1240127,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.5164175611,2
2.487407,1240174,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.1722315869,3
4.589811,907000,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.815666746,5
4.750677,907051,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.6165441221,6
3.813595,908130,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.3751824776,4
1.3177,909735,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.4634410258,5
1.921507,910691,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.9932906105,3
1.199435,910781,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,2.695705486,6
1.988296,924187,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.2835644782,7
2.209138,930082,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,1.7986059433,4
2.32142,1240127,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.5195540498,6
2.631232,1240174,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.3890679137,3
3.863216,907000,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.9150618178,5
4.241316,907051,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.657033049,8
4.013657,908130,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,2.6029695722,9
1.161973,909735,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.6018303094,5
2.482241,910691,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,3.2940115793,4
3.648908,910781,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.030877943,8
4.402761,924187,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.4607459578,4
0.662281,930082,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,1.5238092798,7
3.854959,1240127,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.7871615602,3
3.205401,1240174,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.4049375981,1
5.297082,907000,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,5.6105336826,6
5.580381,907051,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.158962308,6
5.567445,908130,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,5.9934082634,8
4.402318,909735,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,5.1296663571,6
5.887177,910691,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.31882231,7
5.641089,910781,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,5.6729705034,3
4.411205,924187,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.6365965187,5
5.578913,930082,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,5.1879186961,3
6.359355,1240127,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,5.4454942602,10
5.340244,1240174,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.9732006614,3
-1.418556,907000,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,1.3149025532,2
-0.030684,907051,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,1.8082093238,10
3.001886,908130,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,1.5213853998,4
-0.771257,910691,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.7457081553,5
0.080097,910781,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,0.303022918,3
-0.679948,924187,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.0818979179,7
-1.4569,930082,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,0.1337099949,10
-0.383547,1240127,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.3474966731,7
2.27222,1240174,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,1.3405741503,6
4.286913,907000,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.6086062701,8
5.55612,907051,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.9488461942,4
5.043422,908130,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.5150994584,9
4.598564,909735,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,4.2960562133,3
3.605981,910691,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.4296885207,4
5.853376,910781,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.8384289171,3
3.328178,924187,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.4532172682,10
3.881334,930082,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.5129055441,6
5.658187,1240127,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.7446574168,2
5.428408,1240174,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.0832184223,8
2.062506,907000,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,1.6399269952,9
2.383681,907051,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,2.9036606452,4
2.827738,908130,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,2.7198190342,5
2.455662,909735,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.2181440176,5
1.868669,910691,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.2266401256,2
-0.226969,910781,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,0.3769554667,6
3.035353,924187,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.2155667287,9
2.533148,930082,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.4624676981,8
2.686555,1240127,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.8895060532,9
2.535014,1240174,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.2929051774,9
5.291079,907000,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,5.5691649962,2
5.60387,907051,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.0531510966,4
4.685844,908130,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,5.4043969936,8
3.522699,909735,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.5599227548,5
4.715477,910691,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,5.8190286671,9
5.230744,910781,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,5.4783276087,8
3.885159,924187,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,5.2943861339,10
3.991908,930082,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.3883106109,10
5.003408,1240127,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.5413780671,2
5.466332,1240174,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.2196807767,10
2.377561,907000,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.33853292,5
4.190804,907051,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.8386645958,10
4.443391,908130,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.1617243735,8
2.932532,909735,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.4858417145,3
3.829605,910691,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.6610393641,1
4.36245,910781,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.6677443663,4
5.015201,924187,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.9987289342,6
4.225413,930082,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,5.0389470331,9
4.576216,1240127,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,5.1082006981,10
4.226736,1240174,281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.7913178942,10
2.27605,907000,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.6234327895,2
3.329123,907051,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.7599514445,10
4.101486,908130,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.5883320741,8
-1.312393,909735,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,-1.362438388,5
1.674931,910691,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.6735168896,7
3.863494,910781,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.5794835542,4
0.449933,924187,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.5395620284,4
2.924376,930082,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.3396979827,5
3.993815,1240127,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.67146264,3
2.980983,1240174,282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.566126728,9
-2.065101,907000,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,-3.256655866,1
-1.323447,907051,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,-3.380929365,1
-2.810755,908130,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,-3.122864566,6
-4.368868,909735,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,-3.140254071,4
-5.768501,910691,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,-3.729598342,9
-4.383965,910781,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,-3.074141422,1
-2.493043,924187,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,-2.280995016,10
-0.642075,930082,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,-3.414768965,6
-2.960142,1240127,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,-2.109141114,6
