IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_EIF2AK1,REC_R_HSA_450346,REC_R_HSA_450346_EXP,PWY_R_HSA_1852241_EXP,PWY_R_HSA_453279,GO_0007223,GO_0007399_CSV,GO_0016572,GO_0019933_EXP,GO_0030509_EXP,GO_0032147_CSV,GO_0050766_CSV,GO_0071560,SFAM_DYRK1_EXP,SFAM_RIPK_EXP,CLS_Histology_subtype_1_astrocytoma_Grade_III,EXP_CLK4,EXP_TRPM7,EXP_TBK1,EXP_MAPK1,EXP_GRK1,EXP_STRADB,EXP_MAP3K20,EXP_CAMK1,PKA_117_X_Fingerprint_696,PKA_134_ENG_X_Fingerprint_696,PKA_134_HYD_X_Fingerprint_644,PKA_134_VOL_X_Fingerprint_696,PKA_140_B62_X_Fingerprint_644,PKA_68_HYD_X_Fingerprint_698,PKA_77_ASA_X_Fingerprint_611,PKA_84_ASA_X_Fingerprint_812,PKA_84_POL_X_Fingerprint_812,EXP_DCLK2_X_EXP_ASF1B,EXP_EIF2AK3_X_EXP_PPP1CB,EXP_LCK_X_EXP_CD28,EXP_LCK_X_EXP_CD4,EXP_TBK1_X_EXP_IFIH1,REC_R_HSA_3928578_EXP_X_REC_R_HSA_6802932_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_453274_EXP,PWY_R_HSA_3371571_EXP_X_PWY_R_HSA_983705_EXP,PWY_R_HSA_453279_EXP_X_PWY_R_HSA_76002_EXP,GO_0000165_EXP_X_GO_0016310_EXP,GO_0007050_X_GO_0043066,GO_0010628_X_GO_0045087,GO_0043123_X_GO_0048013
0.276212,1240170,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86766813923871,5.14947342305392,7.84258596537146,6.87233918469872,2.96301201750708,3.02305513152164,8.50093863169345,3.54586941696863,0,0,0,0,0,0,0,0,0,17.7658814948019,25.5970870305471,8.43994585264924,8.46093940146224,32.9576526976171,0,0,0,0,19.8303666567971,0,0,0
2.624466,907282,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12804285024156,5.8261591059443,7.94931030451463,6.9728085921552,2.8178618782364,3.89129238376112,5.95236065655771,4.02477542444883,0,0,0,0,0,0,0,0,0,25.2734601290577,43.1758542522373,8.54400162973118,8.91581479332554,37.1651212923715,0,0,0,0,0,0,0,0
1.012678,687568,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.1547359808287,0.818245,0,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,6.05085617432534,2.8993864895688,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,8.77385939236794,8.83186228370902,42.7536018415283,0,0,0,0,0,0,0,0
4.64907333048332,908450,1032,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.12922097039292,5.89018456040361,7.74194219269541,6.59179987660403,2.97831076848668,3.95421238095965,7.53035437274555,5.35526403530779,0,0,0,0,0,0,0,0,0,21.0447906832412,24.637107585067,8.50286638853277,8.59832392336743,36.1078108177385,0,0,0,0,0,0,0,0
4.302869,907279,257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.67547846080975,5.1029549558471,7.95412338138737,6.46669524653114,2.9427461556251,3.58837968086035,6.38516650581023,4.54750407516933,0,0,0,0,0,0,0,0,0,18.4409656747876,21.5741653107616,8.45049675885535,8.32691395231751,34.6809344166698,0,0,0,0,0,0,1,0
-0.133538,907282,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12804285024156,5.8261591059443,7.94931030451463,6.9728085921552,2.8178618782364,3.89129238376112,5.95236065655771,4.02477542444883,0,0,0,0,0,0,0,0,0,25.2734601290577,43.1758542522373,8.54400162973118,8.91581479332554,37.1651212923715,0,0,0,0,0,0,0,0
-0.661637,946369,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25916594795838,5.3549296399119,8.15138754812469,5.43433684735932,3.06906582744673,2.95702402536343,6.3860487166049,4.46392583713625,0,0,0,0,0,0,0,0,0,15.4939866809494,22.0859698352589,8.87476573612015,8.93890453824257,35.7938386875911,0,0,0,0,0,0,0,0
4.943515,906873,288,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.805194,0,0,3.4878887705613,0,4.31446924124254,6.09635101596242,7.16940709969771,5.56104197215992,2.88460839856543,3.3511229258928,6.57429201547263,4.46190765874566,0,0,0,0,0,0,0,0,0,18.3119520871505,27.2027136323547,8.38881038069877,8.4103287357093,37.1773828854719,0,0,0,0,0,0,0,0
2.013775,906871,282,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.57519259514802,5.35901018472172,8.05840972509653,5.61539412952025,2.96180139369051,3.35082075219231,6.62599156857472,4.41728238826858,0,0,0,0,0,0,0,0,0,14.715962079347,18.4730036743028,8.32626919661417,8.60528680968435,35.5612226586075,0,0,0,54.1753464450019,0,0,0,1
2.466355,906834,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.85477751116192,0,0,0,0,0,0,0,4.17252299691858,4.09261746874282,5.95259592095855,6.18183028469101,3.13465225852529,3.30841279629689,5.52545715550182,3.82489867157758,0,0,0,0,0,0,0,0,0,26.698995867069,30.5871915730082,8.3947579271027,8.47863164478656,25.9469428857289,0,0,0,0,0,1,2,0
5.098659,687592,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.73774057995219,6.54411489761897,0,0,1,0,0,0,4.3730766980689,5.31874891241634,8.11502012915382,5.53725271954477,3.0707037783226,3.62351585718521,6.26565957155235,4.14744090690925,0,0,0,0,0,0,0,0,0,14.3039400464427,22.3742678144722,8.36694445536086,8.6135433086932,35.440464571569,28.4294752773325,0,0,0,0,0,0,0
2.929624,687588,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94762378410549,5.0656054894571,7.84097336022207,6.49196411710033,2.84898014163621,3.93718399579361,7.12723427564736,4.89334580418903,0,0,0,0,0,0,0,0,0,21.3908990235889,27.0470084016015,7.87329978001097,8.2570608887304,35.7315936437193,0,0,21.2832609729067,0,0,1,1,0
5.113211,905985,288,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14776502398602,5.19059445187877,8.44675385265678,6.05407381005104,2.96237172791625,3.25809972041506,6.37368946036814,3.11690510134377,0,0,0,0,0,0,0,0,0,20.6940611971853,21.6296769249999,8.59086859779322,8.81036707537158,51.387067893097,0,0,0,0,0,0,0,0
2.197817,910933,295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.05873480283319,0,0,0,0,0,0,4.11274630550856,4.92509801322694,8.31923669053002,6.34233726398592,3.32141725688061,3.20567033858279,6.16444028334314,5.64021001680595,0,0,0,0,0,0,0,0,0,20.4560253295104,12.3849689098946,9.2890397554056,9.32813789720615,33.3520776263097,11.890406449229,0,0,0,10.1052966522673,0,0,0
1.679399,905984,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.45799065825659,0,0,0,0,0,0,0,4.5111449198991,5.81568202380265,8.39966483722318,5.89401432462381,2.92677979737858,2.99198515540894,6.40151614461288,3.37384300038911,0,0,0,0,0,0,0,0,0,15.3405999163454,25.8174674491244,9.48126713446282,10.0835988332021,48.3356184871548,0,0,0,0,27.6975415699039,0,0,0
5.744956,687568,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.1547359808287,0.818245,0,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,6.05085617432534,2.8993864895688,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,8.77385939236794,8.83186228370902,42.7536018415283,0,0,0,0,0,0,0,0
5.405546,687592,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.73774057995219,6.54411489761897,0,0,1,0,0,0,4.3730766980689,5.31874891241634,8.11502012915382,5.53725271954477,3.0707037783226,3.62351585718521,6.26565957155235,4.14744090690925,0,0,0,0,0,0,0,0,0,14.3039400464427,22.3742678144722,8.36694445536086,8.6135433086932,35.440464571569,28.4294752773325,0,0,0,0,0,0,0
4.698299,907282,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12804285024156,5.8261591059443,7.94931030451463,6.9728085921552,2.8178618782364,3.89129238376112,5.95236065655771,4.02477542444883,0,0,0,0,0,0,0,0,0,25.2734601290577,43.1758542522373,8.54400162973118,8.91581479332554,37.1651212923715,0,0,0,0,0,0,0,0
4.260426,908450,1164,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.12922097039292,5.89018456040361,7.74194219269541,6.59179987660403,2.97831076848668,3.95421238095965,7.53035437274555,5.35526403530779,0,0,0,0,0,0,0,0,0,21.0447906832412,24.637107585067,8.50286638853277,8.59832392336743,36.1078108177385,0,0,0,0,0,0,0,0
1.353261,905985,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14776502398602,5.19059445187877,8.44675385265678,6.05407381005104,2.96237172791625,3.25809972041506,6.37368946036814,3.11690510134377,0,0,0,0,0,0,0,0,0,20.6940611971853,21.6296769249999,8.59086859779322,8.81036707537158,51.387067893097,0,0,0,0,0,0,0,0
2.737515,905984,292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.45799065825659,0,0,0,0,0,0,0,4.5111449198991,5.81568202380265,8.39966483722318,5.89401432462381,2.92677979737858,2.99198515540894,6.40151614461288,3.37384300038911,0,0,0,0,0,0,0,0,0,15.3405999163454,25.8174674491244,9.48126713446282,10.0835988332021,48.3356184871548,0,0,0,0,27.6975415699039,0,0,0
4.279534,1240170,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86766813923871,5.14947342305392,7.84258596537146,6.87233918469872,2.96301201750708,3.02305513152164,8.50093863169345,3.54586941696863,0,0,0,0,0,0,0,0,0,17.7658814948019,25.5970870305471,8.43994585264924,8.46093940146224,32.9576526976171,0,0,0,0,19.8303666567971,0,0,0
3.852426,687568,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.1547359808287,0.818245,0,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,6.05085617432534,2.8993864895688,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,8.77385939236794,8.83186228370902,42.7536018415283,0,0,0,0,0,0,0,0
5.426401,906873,279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.805194,0,0,3.4878887705613,0,4.31446924124254,6.09635101596242,7.16940709969771,5.56104197215992,2.88460839856543,3.3511229258928,6.57429201547263,4.46190765874566,0,0,0,0,0,0,0,0,0,18.3119520871505,27.2027136323547,8.38881038069877,8.4103287357093,37.1773828854719,0,0,0,0,0,0,0,0
0.789673,909248,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.04684393652247,0,0,0,0,0,0,5.03912106450979,4.48617313865798,7.7641633608955,5.752078052339,2.96835029711984,3.24800249366047,5.88283446499197,3.45763841303242,0,0,0,0,0,0,0,0,0,14.4602919884321,22.9219417508481,8.32806312356752,8.88697990052761,36.5092386204559,20.4199814937965,0,0,0,0,0,0,0
2.412794,907279,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.67547846080975,5.1029549558471,7.95412338138737,6.46669524653114,2.9427461556251,3.58837968086035,6.38516650581023,4.54750407516933,0,0,0,0,0,0,0,0,0,18.4409656747876,21.5741653107616,8.45049675885535,8.32691395231751,34.6809344166698,0,0,0,0,0,0,1,0
4.36854,687588,1030,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94762378410549,5.0656054894571,7.84097336022207,6.49196411710033,2.84898014163621,3.93718399579361,7.12723427564736,4.89334580418903,0,0,0,0,0,0,0,0,0,21.3908990235889,27.0470084016015,7.87329978001097,8.2570608887304,35.7315936437193,0,0,21.2832609729067,0,0,1,1,0
-3.687691,905984,283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.45799065825659,0,0,0,0,0,0,0,4.5111449198991,5.81568202380265,8.39966483722318,5.89401432462381,2.92677979737858,2.99198515540894,6.40151614461288,3.37384300038911,0,0,0,0,0,0,0,0,0,15.3405999163454,25.8174674491244,9.48126713446282,10.0835988332021,48.3356184871548,0,0,0,0,27.6975415699039,0,0,0
2.903467,908449,1023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83924040900624,5.58451769368162,8.30980652401225,5.9697135619999,3.33083764913165,4.17912244448962,6.43320373334268,4.04567104805979,0,0,0,0,0,0,0,0,0,12.954006971256,22.0049406410595,8.3215442547563,8.58105131428867,41.9414364972051,0,27.7856238297772,0,0,0,0,0,0
-0.93615,910933,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4.05873480283319,0,0,0,0,0,0,4.11274630550856,4.92509801322694,8.31923669053002,6.34233726398592,3.32141725688061,3.20567033858279,6.16444028334314,5.64021001680595,0,0,0,0,0,0,4.5,0,0,20.4560253295104,12.3849689098946,9.2890397554056,9.32813789720615,33.3520776263097,11.890406449229,0,0,0,10.1052966522673,0,0,0
3.97842,907279,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.67547846080975,5.1029549558471,7.95412338138737,6.46669524653114,2.9427461556251,3.58837968086035,6.38516650581023,4.54750407516933,0,0,0,0,0,0,0,0,0,18.4409656747876,21.5741653107616,8.45049675885535,8.32691395231751,34.6809344166698,0,0,0,0,0,0,1,0
4.187421,1240169,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29430310818543,5.09711708823345,8.44508366002903,6.00000516104389,2.99123271189895,3.6732508673311,6.35287054651533,4.57138239969996,0,0,0,0,0,0,0,0,0,19.2310885718811,19.2712684526395,8.23041929706882,8.14121899425558,35.3529486844853,0,150.473894506548,0,0,0,2,1,0
4.560387,906746,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61388046327407,5.56851871321665,7.42848354257656,6.22639318910916,2.91780338493945,4.34747650400036,7.44615423749058,3.94207092524646,0,0,0,0,0,0,0,0,0,12.3570287883853,25.2224367508273,8.15658603554459,8.64083157724992,40.7622208626726,0,0,0,0,0,0,0,0
1.298604,946370,249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.745758,0,0,0,0,0,3.98578978734303,5.2759920463704,7.31309207202727,6.11979027905015,3.00047317124949,3.31530264165648,7.89868776905493,3.38894885314887,0,0,0,0,0,0,0,0,0,16.3869562704589,24.441326306702,7.95042352778054,8.40104043855147,28.0004911687425,0,0,0,0,0,0,2,0
3.311691,687568,1143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1547359808287,0.818245,0,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,6.05085617432534,2.8993864895688,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,8.77385939236794,8.83186228370902,42.7536018415283,0,0,0,0,0,0,0,0
3.144389,908450,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.12922097039292,5.89018456040361,7.74194219269541,6.59179987660403,2.97831076848668,3.95421238095965,7.53035437274555,5.35526403530779,0,0,0,0,0,0,0,0,0,21.0447906832412,24.637107585067,8.50286638853277,8.59832392336743,36.1078108177385,0,0,0,0,0,0,0,0
5.519598,946369,275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25916594795838,5.3549296399119,8.15138754812469,5.43433684735932,3.06906582744673,2.95702402536343,6.3860487166049,4.46392583713625,0,0,0,0,0,0,0,0,0,15.4939866809494,22.0859698352589,8.87476573612015,8.93890453824257,35.7938386875911,0,0,0,0,0,0,0,0
3.186519,906833,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,11.6792359533276,0,0,0,0,0,4.44119234161763,0,0.84912,0,1,0,0,0,4.23001846534202,5.60650459694638,8.65585167918656,6.1442379121887,3.02499072320658,3.14402262945023,6.04297369603672,3.80437065074323,0,0,0,0,0,0,0,0,0,23.5970277497107,24.2123150617842,8.43013415943491,8.26419931829816,48.278314744989,0,0,0,0,0,0,0,0
3.224767,910943,1164,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642561728,4.70011143086529,7.80044186661629,6.08323702776593,2.88692967326178,3.92695412529951,8.11749571482589,4.82532876253747,0,0,0,0,0,0,0,0,0,23.8519337763864,20.4390078846717,7.90093234879845,8.03147861134179,34.3553263713592,0,91.3736892631421,0,0,0,1,0,0
3.690029,907279,1015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.67547846080975,5.1029549558471,7.95412338138737,6.46669524653114,2.9427461556251,3.58837968086035,6.38516650581023,4.54750407516933,0,0,0,0,0,0,0,0,0,18.4409656747876,21.5741653107616,8.45049675885535,8.32691395231751,34.6809344166698,0,0,0,0,0,0,1,0
-0.089784,687586,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5149350659327,5.30785654021113,7.85759294900235,6.16816369720887,3.1171416974968,3.35458931077218,8.03908424907132,3.24687093405865,0,0,0,0,0,0,0,0,0,21.6772806560211,21.8573724258401,8.70810294186293,8.94491659283479,37.7152346246964,0,0,0,0,0,0,0,0
4.395577,907282,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12804285024156,5.8261591059443,7.94931030451463,6.9728085921552,2.8178618782364,3.89129238376112,5.95236065655771,4.02477542444883,0,0,0,0,0,0,0,0,0,25.2734601290577,43.1758542522373,8.54400162973118,8.91581479332554,37.1651212923715,0,0,0,0,0,0,0,0
