IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_812,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_363,PKA_172_POL,GO_0000278,GO_0002092_EXP,GO_0030216_EXP,SFAM_RIPK,FAM_TKL_CSV,EXP_STK11,EXP_MINK1,EXP_PRKAA2,EXP_COQ8A
5.133613,1298151,1025,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
3.285978,907071,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
3.106723,909719,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
3.650437,909736,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
3.396502,909737,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
3.57951,909738,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
3.50649,910850,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
3.189919,1240159,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.51598499900242,1,0.545751,5.07430992918687,4.49993172795331,4.71979310635765,4.77500080633214
3.139064,1240160,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
2.940763,1240216,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
2.642622,1298146,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
2.189863,1298151,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
3.123464,907057,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
1.917519,907071,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
3.103209,909719,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
2.554897,909736,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
1.660225,909737,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
3.618079,909738,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
2.878423,910850,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
2.781071,1240160,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
1.642802,1240216,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
1.983763,1298146,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
3.399439,1298151,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
3.367483,907057,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
2.783945,907071,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
4.218209,909719,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
3.73499,909736,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
4.572324,909737,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
3.484258,909738,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
4.538413,910850,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
4.747832,1240160,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
3.867612,1240216,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
3.666266,1298146,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
2.893956,1298151,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
1.50188,907057,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
1.483497,907071,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
1.122675,909719,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
0.611097,909736,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
1.716739,909737,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
2.019824,909738,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
4.525809,910850,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
1.728574,1240160,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
1.872792,1240216,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
1.297897,1298146,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
2.324021,1298151,1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
1.592276,907057,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
1.073381,907071,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
3.106723,909719,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
2.154185,909736,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
2.632888,909737,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
1.902302,909738,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
3.607337,910850,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
2.255419,1240160,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
2.63799,1240216,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
2.89043,1298146,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
1.14785,1298151,1038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
4.477183,907057,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
4.928633,907071,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
4.569374,909719,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
5.259874,909736,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
4.711352,909738,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
4.344137,910850,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
4.353702,1240160,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
5.552946,1298146,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
4.039916,1298151,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
4.722211,907057,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
3.646355,907071,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
4.715602,909719,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
3.139119,909736,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
3.374558,909737,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
5.085712,909738,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
3.929352,1240160,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
2.741479,1240216,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
3.525244,1298146,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
3.882628,1298151,1042,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
3.290427,907057,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
4.389497,907071,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
4.709786,909719,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
4.288446,909736,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
4.180127,909737,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
4.732046,909738,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
5.201345,910850,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
4.42903,1240160,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
2.753537,1240216,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
4.701721,1298146,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
5.076563,1298151,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
1.562787,907057,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
2.691493,907071,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
0.940053,909719,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
3.030343,909736,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.99734623269706,4.40832204885096,4.38832759713082,3.93454205847259
3.434688,909737,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.67190361563023,4.22253087452371,4.49323210234548,4.19004924184251
3.135576,909738,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.37280345497402,4.7684705454371,3.97723747088151,4.60463109230477
3.145568,910850,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.542071,4.91650072953149,4.59685179128499,5.66963331759724,6.01487874567975
2.758862,1240160,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.14585350064638,4.26617959884906,5.62129545337662,4.81060721829808
2.482077,1240216,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.824209,4.29667534165753,4.02924622859953,4.63473980913399,3.54697615729704
1.919343,1298146,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.24550978430266,5.7848448009248,1,1.351098,5.1618382712456,4.98081390289939,5.94306749311344,5.78809299289655
0.80365,1298151,1046,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.37996253850621,4.56149816653854,3.21813082465623,5.43965920852397
2.355892,907057,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,4.59168884414198,4.26654013267745,4.55167096705718,3.85637931251801
0.137622,907071,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7,0,3.00779003373984,0,0,0,5.13284555925613,4.3345117820576,5.27704394991152,5.59575245560694
3.0944,909719,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1913423018288,0,0.751916,4.205500080018,4.5165206597477,4.27481165197695,4.71807043880113
