IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878_EXP,CLS_average_ploidy,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_ASA_X_Fingerprint_826,EXP_NEK6_X_EXP_NUP37,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,GO_0043114_X_GO_0045785,Predicted IC50,Validation
4.507878,930082,255,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.4170286011,1
4.941432,1240127,255,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5184121163,9
4.263272,1240174,255,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.5413605544,10
0.547708,907000,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.2608697035,3
3.274738,907051,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.1462133074,6
1.220261,908130,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,1.447377592,8
0.358582,909735,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.2720777843,3
-0.034369,910691,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.4020126795,6
1.281903,910781,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,0.5762530962,7
1.982407,924187,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,1.1040092013,10
4.453743,930082,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.0267580135,3
2.253125,1240127,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,0.8786906787,1
1.865496,1240174,256,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.19982791,1
4.628524,907000,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,-16.5,46.511494911,53.978551127,41.164206969,0,4.7242102121,2
4.934463,907051,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0.740448,0,0,0,61.728975551,66.532800514,50.940437967,0,4.3991252938,4
3.660758,908130,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.9667921549,0.82717,0,0,0,46.079526653,58.893869828,42.577808838,0,3.2309687575,9
0.540029,909735,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.1748049851,1
1.809337,910691,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.84681045,4
2.532937,910781,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0.82717,0,0,5.9,45.19196344,55.651077717,43.758496497,0,2.8091000413,7
4.204372,924187,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,1.2373368664,2
2.68827,930082,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,39.7,44.207092676,52.82105596,36.521333326,1,0.4542441727,7
3.901423,1240127,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0.753946,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5278180126,2
2.487407,1240174,257,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,4.2286055327,0,1.931980783,0.770192,0,0,0,49.824019647,65.220437023,49.770148906,0,3.0192867886,3
4.589811,907000,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.1260096619,5
4.750677,907051,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.3505670071,6
3.813595,908130,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.877123692,4
1.3177,909735,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.3300549784,5
1.921507,910691,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,2.0054851047,3
1.199435,910781,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,-5.21,0,45.19196344,55.651077717,43.758496497,0,1.0550290473,6
1.988296,924187,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.6544747571,7
2.209138,930082,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,-3.859,0,44.207092676,52.82105596,36.521333326,1,2.0394438996,4
2.32142,1240127,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0,0,2.894,0,52.388912122,65.402407281,61.176622162,0,2.2353305878,6
2.631232,1240174,260,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.7608234932,3
3.863216,907000,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,3.5158762336,5
4.241316,907051,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5447598993,8
4.013657,908130,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.5082000575,9
1.161973,909735,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.1526492058,5
2.482241,910691,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.2031552382,4
3.648908,910781,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,3.8024914063,8
4.402761,924187,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.1944379561,4
0.662281,930082,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,1.233365845,7
3.854959,1240127,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.2470319109,3
3.205401,1240174,262,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.6144513224,1
5.297082,907000,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,5.9003412034,6
5.580381,907051,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.547221364,6
5.567445,908130,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,5.2588577547,8
4.402318,909735,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.4040271637,6
5.887177,910691,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,5.804446638,7
5.641089,910781,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,5.5000458596,3
4.411205,924187,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.4924802875,5
5.578913,930082,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,5.3413002653,3
6.359355,1240127,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,6.5702519043,10
5.340244,1240174,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.5593315733,3
-1.418556,907000,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.470618967,2
-0.030684,907051,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.0313367907,10
3.001886,908130,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,1.4831547264,4
-0.771257,910691,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.7978371217,5
0.080097,910781,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,1.3617511189,3
-0.679948,924187,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.8413814082,7
-1.4569,930082,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,0.8327312984,10
-0.383547,1240127,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,0.5939603066,7
2.27222,1240174,273,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,2.1619134663,6
4.286913,907000,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.5451686324,8
5.55612,907051,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5451540529,4
5.043422,908130,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.5451058057,9
4.598564,909735,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.8453145429,3
3.605981,910691,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,3.0316170858,4
5.853376,910781,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,4.5440401205,3
3.328178,924187,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.0247314765,10
3.881334,930082,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.545149776,6
5.658187,1240127,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,4.5184406649,2
5.428408,1240174,275,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.5449741221,8
2.062506,907000,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.5590039056,9
2.383681,907051,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.4412707663,4
2.827738,908130,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.6131676522,5
2.455662,909735,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.7510809021,5
1.868669,910691,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,2.5018098624,2
-0.226969,910781,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,-5.21,0,45.19196344,55.651077717,43.758496497,0,-0.243146208,6
3.035353,924187,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.7363483597,9
2.533148,930082,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,6.9632637271,2.0219194553,0,0,-3.859,0,44.207092676,52.82105596,36.521333326,1,2.7678141169,8
2.686555,1240127,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,2.894,0,52.388912122,65.402407281,61.176622162,0,1.5275318161,9
2.535014,1240174,277,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,2.8930973681,9
5.291079,907000,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.5415707538,2
5.60387,907051,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5443503289,4
4.685844,908130,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.5416004149,8
3.522699,909735,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.1138052881,5
4.715477,910691,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.5339816279,9
5.230744,910781,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,4.5405962802,8
3.885159,924187,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.5343077985,10
3.991908,930082,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.5410041983,10
5.003408,1240127,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5288240059,2
5.466332,1240174,279,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.5416269949,10
2.377561,907000,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.1918379005,5
4.190804,907051,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.4329966214,10
4.443391,908130,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.5432944691,8
2.932532,909735,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.1948110727,3
3.829605,910691,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.4764584192,1
4.36245,910781,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,-5.21,0,45.19196344,55.651077717,43.758496497,0,4.5212115165,4
5.015201,924187,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.4851923355,6
4.225413,930082,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,-3.859,0,44.207092676,52.82105596,36.521333326,1,4.5212554153,9
4.576216,1240127,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,2.894,0,52.388912122,65.402407281,61.176622162,0,5.909343005,10
4.226736,1240174,281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.4624720598,10
2.27605,907000,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,-16.5,46.511494911,53.978551127,41.164206969,0,2.3361357795,2
3.329123,907051,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0.740448,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5055344853,10
4.101486,908130,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0.82717,0,0,0,46.079526653,58.893869828,42.577808838,0,3.3351375205,8
-1.312393,909735,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,-2.064121168,5
1.674931,910691,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,1.1299121363,7
3.863494,910781,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0.82717,0,0,5.9,45.19196344,55.651077717,43.758496497,0,4.3600873143,4
0.449933,924187,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.3667845947,4
2.924376,930082,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,39.7,44.207092676,52.82105596,36.521333326,1,2.7802185531,5
3.993815,1240127,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0.753946,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5339611391,3
2.980983,1240174,282,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0.770192,0,0,0,49.824019647,65.220437023,49.770148906,0,3.7531146128,9
-2.065101,907000,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,-1.920836614,1
-1.323447,907051,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.0243384877,1
-2.810755,908130,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,-2.325838593,6
-4.368868,909735,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,-3.024676161,4
-5.768501,910691,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,-3.05630342,9
-4.383965,910781,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,-2.562568933,1
-2.493043,924187,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,-3.007196128,10
-0.642075,930082,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,-1.292015579,6
-2.960142,1240127,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,-2.432022101,6
-3.706493,1240174,283,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,-2.642263506,10
5.297377,907000,287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.4855858211,4
4.89422,907051,287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.1336253571,8
4.87773,908130,287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.4667362609,9
2.678844,909735,287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.1524241736,10
2.344609,910691,287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.0766042848,3
