IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_828,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_643,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,EXP_IRAK3,EXP_BRD4,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
5.551666,930297,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.4664425668,6
4.13003,930298,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.5775859701,2
3.546892,946357,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,4.0863859136,8
3.52201,1240212,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.8980592763,9
4.611177,1298134,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.2418616989,6
3.079739,687505,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,0.0032494288,4
2.967237,687506,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,1.1326009232,7
2.831384,724839,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,0.9477239875,3
1.665931,906824,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,0.5570550651,5
0.834053,906843,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,0.1432241783,1
1.919281,907068,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.0634903072,10
3.561716,930297,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,1.893236802,2
2.523582,930298,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,1.5530809873,1
0.743734,946357,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,0.6048770544,2
1.627341,1240212,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,-0.1652224,1
1.699551,1298134,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,0.518821456,7
2.568908,687505,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.5709450034,9
2.894451,687506,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.676464511,5
3.315961,724839,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.2082632816,7
2.197149,906824,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.8010873807,1
2.681597,906843,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.5629304013,8
2.453698,907068,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.5120371704,8
3.518634,930297,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,3.4379457357,6
2.878977,930298,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.9389597382,10
1.846186,946357,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,2.2117687867,9
2.37796,1240212,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.2427001521,9
3.218232,1298134,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.8712245126,6
4.577833,687505,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,4.3467997011,7
5.210176,687506,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.3417851422,6
5.501967,724839,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.4284634524,9
5.096674,906824,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,5.1584686146,10
4.682358,906843,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.5866724441,7
4.658091,907068,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,5.304542478,1
5.893451,930298,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.4551410773,8
4.454981,946357,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,5.0444152157,2
3.888909,687505,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.632760131,9
3.549976,687506,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.6961932776,7
2.001373,724839,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.8535737556,9
2.682411,906824,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.894166479,3
4.424837,906843,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.6306935473,3
3.523117,907068,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,3.6094312342,4
3.054405,930297,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.2126011014,9
5.635599,930298,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.9362537108,10
3.789592,946357,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,3.4335270075,8
3.671213,1240212,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.4570551442,2
2.944535,1298134,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.7337413366,6
4.125015,687505,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,4.1433891844,10
5.098308,687506,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.2091589916,7
3.010915,724839,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.6684138564,1
4.100418,906824,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,4.0293845634,1
4.57782,906843,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.1202685496,1
4.451064,907068,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.1351497681,4
5.314933,930297,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.6947283818,7
5.773492,930298,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.2986736549,3
4.267179,946357,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,4.0303164331,9
4.387221,1240212,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,4.0772472549,1
4.429852,1298134,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.063141996,9
2.576153,687505,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.5208696536,10
3.120188,687506,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.5991934028,8
2.01605,906824,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.5391499771,4
1.816873,906843,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.5984218691,10
1.815462,907068,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.5986339627,3
3.744662,930297,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,3.4293780253,4
2.470246,930298,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,2.8896992367,5
2.57999,946357,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,2.5834124807,2
3.153716,1240212,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.5980334829,10
3.125966,1298134,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.5984060463,6
3.242462,687505,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.5383582817,9
3.598915,687506,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.5382624878,5
3.780984,724839,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.5352764147,5
2.919471,906824,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.5373991902,1
1.807954,906843,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.5383384547,6
3.365458,907068,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,3.5383438669,6
3.904024,930297,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,3.5382605775,6
4.284013,930298,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.538488236,3
2.26452,946357,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,3.5383806491,7
3.153716,1240212,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.4999537773,2
1.576345,1298134,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.5383859103,4
2.640904,687505,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.8918720715,5
2.738102,687506,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.0253269311,7
2.704884,724839,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.0278524725,7
1.761194,906824,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.3287602899,3
3.662789,906843,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.8936556756,1
3.85327,907068,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.9089266229,5
3.023224,930298,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.0344448185,1
0.089056,946357,1050,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,1.5461735668,9
3.187698,687505,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.8715697483,9
2.434778,687506,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.9173241606,9
2.12733,724839,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,2.7559153957,6
1.800969,906824,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.7190010527,1
2.913446,906843,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.7473657465,8
2.585581,907068,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.6247091667,8
2.958009,930297,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,2.6962652022,5
2.043671,930298,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.128135023,9
3.569665,946357,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,3.0341176552,1
3.781418,1240212,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.7381841514,10
3.384532,1298134,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.2904930246,1
3.085294,687505,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.4382667376,7
1.045583,687506,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,1.421302005,3
1.693233,724839,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,1.050289942,6
0.009915,906824,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.2766437038,1
2.335699,906843,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.4344475494,8
2.542177,907068,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.4352310955,8
1.617293,930297,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,1.4338189762,3
1.355562,930298,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,1.5177031759,4
2.489995,946357,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.1976712244,5.6306040107,67.297735617,38.60177464,11.851593745,14.469112177,1.4409972987,9
0.746872,1240212,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,0.4196885355,6
2.39118,1298134,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,1.4453930834,7
3.934149,687505,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.0423375389,2
3.976156,687506,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.5170952,4
4.105699,724839,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.7780908348,6
2.337987,906824,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.2571885566,3
3.632841,906843,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.684975173,3
