IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_704,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,GO_0090263,EXP_TRPM6,EXP_COQ8A,EXP_EIF2AK2,EXP_MAP2K5,PKA_140_POL_X_Fingerprint_646,PKA_252_ASA_X_Fingerprint_576,PKA_265_ASA_X_Fingerprint_659,PKA_265_CSV_X_Fingerprint_659,PKA_265_EXP_X_Fingerprint_659,PKA_265_HYD_X_Fingerprint_659,PKA_265_X_Fingerprint_659,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_BMP2K_X_EXP_RALBP1,EXP_GRK2_X_EXP_OR5AC2,EXP_GRK2_X_EXP_OR6A2,EXP_GRK2_X_EXP_P2RY11,EXP_PHKG2_X_EXP_PHKA1,EXP_STK25_X_EXP_PDCD10,Predicted IC50,Validation
2.84538,753552,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,3.0093086513,8
0.541433,687459,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2743771953,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.626436848,9.3211001204,13.134354154,22.781254069,44.803608006,0.7437248413,6
4.20082,909780,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,5.1873643982,1
2.667501,910926,249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,1.5795835743,3
2.982983,724838,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,2.4901199924,7
2.547272,907312,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,1.6088363563,9
0.408545,724812,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3.137349653,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.545732299,10.079360638,13.419896718,24.95656213,57.559323593,0.7612983947,5
1.12093,753552,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,-2.1,0.789683,3.0565287064,0.23,1,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,0.9950625726,5
2.581758,1299051,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,3.2991390008,6
3.130587,724838,255,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,3.5867572764,10
4.999155,910926,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,4.7915486316,9
5.824867,687455,176,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,4.5972998035,3
3.415193,724838,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,3.7103467963,9
4.791349,906797,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,4.1897216873,5
-1.317279,909704,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,0.3211781127,6
3.280137,724812,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.137349653,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.545732299,10.079360638,13.419896718,24.95656213,57.559323593,3.0234611832,2
-1.446609,753552,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,-2.025830836,7
1.988801,907312,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,2.2961985671,3
4.495439,909780,199,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,3.8552283149,5
-3.752706,910926,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,-3.327674067,4
-0.063927,910926,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,0.0238898575,4
-0.570948,909780,153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,-0.188420753,4
3.681165,910926,293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,3.708564848,3
2.88491,724838,291,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,2.8914766546,5
3.489706,906797,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,-1,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,3.8531832902,10
2.189491,724838,202,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,2.430858282,6
5.995725,687459,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.2743771953,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.626436848,9.3211001204,13.134354154,22.781254069,44.803608006,5.9940527705,1
2.393204,907065,176,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.5996418768,9
4.020555,753552,63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,3.9961776011,2
4.479145,909780,292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,4.179085444,4
-0.994546,910926,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,-0.442067039,3
4.318653,910926,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,3.6479219362,3
3.760107,687452,1129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,2.7529265881,7
4.241679,1299051,176,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,3.2329979566,6
0.933138,687455,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,1.5658030263,7
5.936743,907065,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,5.8887006585,9
4.443813,907312,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,4.1355363151,3
4.838769,753552,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,-2.1,0.789683,3.0565287064,0.23,1,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,3.0809712237,6
-0.078754,906798,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,0.3195034855,2
-3.967749,687452,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,-1.36683017,3
3.606084,1299051,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,3.2204524338,7
4.236051,907065,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,3.8681383919,10
0.271581,907312,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,1.1376848648,9
3.698207,909704,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,2.6854034298,6
5.256043,906797,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,6.0522698221,1
2.844167,753552,203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,2.9182394919,1
2.914537,910926,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,3.8188232965,6
1.779294,907312,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,2.2850507447,9
2.075382,906798,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,1.5957761157,2
-1.041305,906797,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,-0.180608641,6
2.6462811879,687455,1014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,1.7512458147,8
-0.737123,724838,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,-0.495739789,10
2.347118,753566,1219,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2.9439656625,4.0198847878,8.1460334223,4.0387986941,-6.4,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,10.127015834,11.143969647,12.04732133,29.240215623,54.588299152,2.7655899993,6
-1.427827,909704,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,-1.241148399,8
1.538918,907312,1164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,0.5687711607,6
1.81348,910926,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,1.6293261177,3
3.960676,906798,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,4.2838753934,9
2.666557,687455,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,0.8788671977,1
0.307667,1299051,252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,1.0682550679,1
5.82557,907065,292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.9430261116,5
5.212652,687455,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,4.1491844975,5
3.182719,906798,1025,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,3.610560065,4
1.893622,753552,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,2.099957665,8
