IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_MYO3A_CSV,CNV_CDK12_gain,CNV_MET_gain,PWY_R_HSA_5663205_CSV,GO_0000165_CSV,GO_0006351,GO_0060045_CSV,SFAM_BRD,EXP_FAM198A,EXP_RNASEL,EXP_DAPK1,EXP_PSKH2,EXP_BCKDK,PKA_163_ASA_X_Fingerprint_698,PKA_206_ASA_X_Fingerprint_576,PKA_206_ASA_X_Fingerprint_644,PKA_236_ENG_X_Fingerprint_797,PKA_236_X_Fingerprint_644,PKA_236_X_Fingerprint_712,PKA_236_X_Fingerprint_797,PKA_283_B62_X_Fingerprint_644,PKA_293_ASA_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_646,PKA_293_X_Fingerprint_646,PKA_294_ASA_X_Fingerprint_576,PKA_294_B62_X_Fingerprint_576,PKA_294_CHA_X_Fingerprint_576,PKA_294_C_EXP_X_Fingerprint_576,PKA_294_ENG_X_Fingerprint_576,EXP_ABL1_X_EXP_CAP1,EXP_ABL1_X_EXP_NBN,EXP_TAF1_X_EXP_BAX,EXP_TAF1_X_EXP_HIST1H4C,EXP_TAF1_X_EXP_TEX10
-3.411492,1290806,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.782514,2,0,0,2.98051167302643,3.04684947847165,4.45896934824244,2.93866485292118,6.83465442574756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6018593695072,32.1836615168127,35.7145206985703,57.2071059809513,31.0227777031357
2.404056,1298357,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.82370393940992,3.7372919089443,3.88940842544726,2.83814850620558,5.6801595723214,0,0,0,-5.21,0,1,1,0,0,0,0,0,0,0,0,0,55.6203667216277,42.3443656050054,42.0181062941924,67.9468090609978,41.4172619930532
-0.466971,1298358,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.78438640445167,3.80890964783622,3.45278187282262,2.98323409398955,5.368078156323,0,0,0,0,0,0,0,0,0,0,0,-79.2,-3,-1,5.78950727649078,4.015,48.1176821445327,35.0881958879317,35.4472537243691,52.4682349325195,28.0081416240632
-3.398842,1322224,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5961,1,0,0,2.99071388636724,3.47630300966381,3.87788231968902,2.90537096175645,5.30975581224337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0247019823754,37.2780230192538,35.8891362364609,75.0624932923343,35.5064067551628
-1.902641,1503364,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.79787,0,2.96716251944251,2.84453723292832,4.02059780364687,3.11981336265926,5.18447518689859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1839769732344,42.209718030335,37.2963738737601,63.4357264170976,41.7844617960592
-3.131666,906790,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.78198,2,0,0,3.08035685717253,3.87007379713371,3.29516194291538,3.32200872734256,6.01142595011473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5580685457137,36.6433491074226,44.8314934527842,60.0619227755239,33.5813123002148
0.383162,906848,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.800154,1,0,0,2.90183202160397,3.0850927520809,3.40694611434257,3.15997874664232,5.63678328586877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85766401446,49.0549034234223,33.2974220643155,58.7882341293811,33.3798689276801
0.169718,906869,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.735163,1,0,0,2.58632958589014,3.31849949254774,4.68747928226248,3.05820223262447,6.67370314601037,0,0,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,50.0985341505752,37.1153621286718,42.4207854214214,66.6229293244959,35.5142151813528
1.658767,907055,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.858268,4,0.858268,0,2.82101627475223,3.03202455301023,3.89500169261709,2.73605978977754,6.7145016614547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2667287234408,40.8388710918674,37.8694516834623,69.9950767976637,41.4026157740329
1.466804,907276,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.86983720696979,3.06497579265453,3.28919140176914,2.82223719631332,5.21196342206613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6975378258574,35.0330950606417,44.4722888983926,76.1831923033473,40.9143259079298
1.908165,908138,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.71412202260312,3.43664592342213,4.82492413814976,2.8413540906803,5.66253746448957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7052531296576,36.6885426792608,31.9716878212665,63.0001111319452,40.954627896807
0.59578,908139,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.10686185402956,3.47693184783384,4.10744594795854,3.06337140523337,5.61483754463703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2147799381063,37.3380182605365,30.6929411328818,58.2788306776193,39.4400565577607
0.948038,908444,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2.68651300889443,3.461818039356,4.15994918491064,3.10060424371818,6.05390700594626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9301008781673,42.9083510700496,40.8107852929716,63.7462066240264,38.8269745290014
-1.531328,908445,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.02058505060843,4.35552000314943,4.73828942694544,3.28161240215465,5.11349446908435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3381267261913,33.1397207971822,26.6950684757481,50.430030921925,28.0907532341189
1.091023,908446,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.57773,0,2,0,0,2.78772890050614,3.56895552938397,3.94548424622594,2.98653549844622,4.56846457365093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8728868966249,33.5593534127902,34.7056153404881,61.0915289035614,30.7952530087654
0.197974,908455,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.748061,0,1,0,0,3.31316704415645,3.81148460675452,5.09479025754344,3.04576209799194,5.28827135460584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5081640071975,34.6747374166268,35.0882628697554,66.7240120979853,36.4333362463636
1.199062,908461,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.706116,1,0,0,0,0,0,1,2.96971290149648,3.89363306939975,3.38629871671269,2.93180558402082,4.78199326968431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7173456684109,37.3855374097767,34.3299987521063,66.3048335610748,36.1851997105976
0.596208,909697,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.824029,0,0,0,2.82448280108742,3.80646735816398,4.19339722042347,2.98303707646676,5.22884474579379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2024540598146,49.357422537583,42.8895008876601,61.2562186563042,35.4596345287732
-1.192978,909770,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.773048,0,1,0,1,2.88086541829218,3.4463273014694,4.11020449562976,3.11928222870922,5.328841330286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4979895965163,38.2458923386875,40.8500250185626,61.5728970881901,36.6553065314125
0.014962,910924,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2.77770764196058,4.58589802515353,3.71658019889935,2.97564249146787,5.25672806879535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2880963156577,39.3704448882809,37.1430376568591,56.8822382751528,27.5577416203584
2.347446,924250,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.624017,1,0,0,0,1,0,0,3.86534011814118,3.96592659202636,6.98907746480425,2.89229142767628,5.43456094215144,0,0,0,0,0,0,0,0,-17.2,0,0,0,0,0,0,0,50.5202995196996,39.0882435181709,30.7591382256805,56.6717777864911,32.2965319346478
1.182902,1290806,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.782514,2,0,0,2.98051167302643,3.04684947847165,4.45896934824244,2.93866485292118,6.83465442574756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6018593695072,32.1836615168127,35.7145206985703,57.2071059809513,31.0227777031357
-0.585365,1298357,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.82370393940992,3.7372919089443,3.88940842544726,2.83814850620558,5.6801595723214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6203667216277,42.3443656050054,42.0181062941924,67.9468090609978,41.4172619930532
-4.788901,1298358,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.78438640445167,3.80890964783622,3.45278187282262,2.98323409398955,5.368078156323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1176821445327,35.0881958879317,35.4472537243691,52.4682349325195,28.0081416240632
-0.148837,1322224,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5961,1,0,0,2.99071388636724,3.47630300966381,3.87788231968902,2.90537096175645,5.30975581224337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0247019823754,37.2780230192538,35.8891362364609,75.0624932923343,35.5064067551628
-0.117005,1503364,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.79787,0,2.96716251944251,2.84453723292832,4.02059780364687,3.11981336265926,5.18447518689859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1839769732344,42.209718030335,37.2963738737601,63.4357264170976,41.7844617960592
-0.151184,906848,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.800154,1,0,0,2.90183202160397,3.0850927520809,3.40694611434257,3.15997874664232,5.63678328586877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85766401446,49.0549034234223,33.2974220643155,58.7882341293811,33.3798689276801
2.402213,907055,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.858268,4,0.858268,0,2.82101627475223,3.03202455301023,3.89500169261709,2.73605978977754,6.7145016614547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2667287234408,40.8388710918674,37.8694516834623,69.9950767976637,41.4026157740329
-0.122507,907276,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86983720696979,3.06497579265453,3.28919140176914,2.82223719631332,5.21196342206613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6975378258574,35.0330950606417,44.4722888983926,76.1831923033473,40.9143259079298
0.271335,908444,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.68651300889443,3.461818039356,4.15994918491064,3.10060424371818,6.05390700594626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9301008781673,42.9083510700496,40.8107852929716,63.7462066240264,38.8269745290014
-2.1744,908445,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.02058505060843,4.35552000314943,4.73828942694544,3.28161240215465,5.11349446908435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3381267261913,33.1397207971822,26.6950684757481,50.430030921925,28.0907532341189
0.349993,908446,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.57773,0,2,0,0,2.78772890050614,3.56895552938397,3.94548424622594,2.98653549844622,4.56846457365093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8728868966249,33.5593534127902,34.7056153404881,61.0915289035614,30.7952530087654
0.263694,908455,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.748061,0,1,0,0,3.31316704415645,3.81148460675452,5.09479025754344,3.04576209799194,5.28827135460584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5081640071975,34.6747374166268,35.0882628697554,66.7240120979853,36.4333362463636
0.133012,908461,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.706116,1,0,0,0,0,0,1,2.96971290149648,3.89363306939975,3.38629871671269,2.93180558402082,4.78199326968431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7173456684109,37.3855374097767,34.3299987521063,66.3048335610748,36.1851997105976
2.677133,909697,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.824029,0,0,0,2.82448280108742,3.80646735816398,4.19339722042347,2.98303707646676,5.22884474579379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2024540598146,49.357422537583,42.8895008876601,61.2562186563042,35.4596345287732
-1.783913,909770,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.773048,0,1,0,1,2.88086541829218,3.4463273014694,4.11020449562976,3.11928222870922,5.328841330286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4979895965163,38.2458923386875,40.8500250185626,61.5728970881901,36.6553065314125
-1.099361,910924,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2.77770764196058,4.58589802515353,3.71658019889935,2.97564249146787,5.25672806879535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2880963156577,39.3704448882809,37.1430376568591,56.8822382751528,27.5577416203584
1.922293,924250,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.624017,1,0,0,0,1,0,0,3.86534011814118,3.96592659202636,6.98907746480425,2.89229142767628,5.43456094215144,0,0,0,0,0,0,0,0,-17.2,3.04967838313033,1,0,0,0,0,0,50.5202995196996,39.0882435181709,30.7591382256805,56.6717777864911,32.2965319346478
-2.746645,925340,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.13153045841496,3.20169590861431,3.28589520100318,3.13269232630207,5.76599882925259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4527801040869,33.9629350718541,35.6065462835052,60.5594091693025,27.8322507624611
1.745842,1290806,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.782514,2,0,0,2.98051167302643,3.04684947847165,4.45896934824244,2.93866485292118,6.83465442574756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6018593695072,32.1836615168127,35.7145206985703,57.2071059809513,31.0227777031357
-1.130436,1298357,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.82370393940992,3.7372919089443,3.88940842544726,2.83814850620558,5.6801595723214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6203667216277,42.3443656050054,42.0181062941924,67.9468090609978,41.4172619930532
-6.457565,1298358,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.78438640445167,3.80890964783622,3.45278187282262,2.98323409398955,5.368078156323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1176821445327,35.0881958879317,35.4472537243691,52.4682349325195,28.0081416240632
-1.190614,1322224,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5961,1,0,0,2.99071388636724,3.47630300966381,3.87788231968902,2.90537096175645,5.30975581224337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0247019823754,37.2780230192538,35.8891362364609,75.0624932923343,35.5064067551628
-0.481049,1503364,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79787,0,2.96716251944251,2.84453723292832,4.02059780364687,3.11981336265926,5.18447518689859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1839769732344,42.209718030335,37.2963738737601,63.4357264170976,41.7844617960592
4.721429,906848,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.800154,1,0,0,2.90183202160397,3.0850927520809,3.40694611434257,3.15997874664232,5.63678328586877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85766401446,49.0549034234223,33.2974220643155,58.7882341293811,33.3798689276801
4.983141,907055,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.858268,4,0.858268,0,2.82101627475223,3.03202455301023,3.89500169261709,2.73605978977754,6.7145016614547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2667287234408,40.8388710918674,37.8694516834623,69.9950767976637,41.4026157740329
4.748687,907276,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.86983720696979,3.06497579265453,3.28919140176914,2.82223719631332,5.21196342206613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6975378258574,35.0330950606417,44.4722888983926,76.1831923033473,40.9143259079298
5.25123,908138,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.71412202260312,3.43664592342213,4.82492413814976,2.8413540906803,5.66253746448957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7052531296576,36.6885426792608,31.9716878212665,63.0001111319452,40.954627896807
4.939762,908444,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2.68651300889443,3.461818039356,4.15994918491064,3.10060424371818,6.05390700594626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9301008781673,42.9083510700496,40.8107852929716,63.7462066240264,38.8269745290014
5.099948,908445,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.02058505060843,4.35552000314943,4.73828942694544,3.28161240215465,5.11349446908435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3381267261913,33.1397207971822,26.6950684757481,50.430030921925,28.0907532341189
2.827294,908446,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.57773,0,2,0,0,2.78772890050614,3.56895552938397,3.94548424622594,2.98653549844622,4.56846457365093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8728868966249,33.5593534127902,34.7056153404881,61.0915289035614,30.7952530087654
3.495047,908455,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.748061,0,1,0,0,3.31316704415645,3.81148460675452,5.09479025754344,3.04576209799194,5.28827135460584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5081640071975,34.6747374166268,35.0882628697554,66.7240120979853,36.4333362463636
5.289753,908461,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.706116,1,0,0,0,0,0,1,2.96971290149648,3.89363306939975,3.38629871671269,2.93180558402082,4.78199326968431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7173456684109,37.3855374097767,34.3299987521063,66.3048335610748,36.1851997105976
4.903139,909770,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.773048,0,1,0,1,2.88086541829218,3.4463273014694,4.11020449562976,3.11928222870922,5.328841330286,0,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4979895965163,38.2458923386875,40.8500250185626,61.5728970881901,36.6553065314125
