IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_161,PKA_161_CHA,PKA_161_ENG,PKA_161_EXP,PKA_226,DOM_PI3_PI4_kinase,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053,GO_0002053_EXP,GO_0003351,GO_0007283_CSV,GO_0032436_CSV,GO_0042060,GO_0043524,GO_0048010,GO_0048813,EXP_EPHB6,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_VOL_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_RIPK3_X_EXP_NFKBIA,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_PDPN,EXP_WNK2_X_EXP_SLC12A3,REC_R_HSA_141409_EXP_X_REC_R_HSA_2316434_EXP,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2029480_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,PWY_R_HSA_2187338_X_PWY_R_HSA_382551,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0021766_X_GO_0030866,GO_0030155_X_GO_1901796
-4.352102,908151,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3.22143272072502,2.94264067279941,7.23236739309126,3.35415333555239,3.10144356628423,4.38801250005822,4.14833785756391,3.18677683466524,0,0,0,0,0,0,0,0,0,0,0,0,16.4828607822579,21.6576874042525,25.536629407609,14.2932880188001,14.2694128472207,10.1963977142606,0,0,0,0,0,0,0,0,0,0
-2.858604,909256,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.95677864807894,2.98402749881556,8.49975306151397,3.21150096559268,3.24046828110686,4.17315572100849,4.95821366497483,2.87045717512893,0,0,0,0,0,0,0,0,0,0,0,0,16.7349218732365,22.0425060294833,19.9713939288941,21.8661136760608,19.5944596085993,13.4248712607189,16.7800271766125,0,1,0,0,0,1,24.4923680453981,0,0
-1.973644,909778,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3595636552073,1,0,0,1,0,0,0,3.1414368883561,3.36755427920399,7.49556208498826,3.54081287054442,3.16435625896784,3.79789119817833,4.45657406645286,2.98573640303778,0,0,0,0,0,0,0,0,0,0,0,0,9.97264408656022,29.443844378883,29.8071698823453,12.1997314552158,10.0962260740024,11.8643969557716,0,0,0,0,0,0,0,0,0,0
1.837245,909907,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6.42731067509155,0,4,0,0,6.42731067509155,0,0,0,0.779754,0,0,0,4,0,3.28236910382866,3.10071841638775,7.67851153475012,3.42878685505254,3.04828128907243,3.59675143926428,4.07072055567933,6.57829170686479,0,0,0,0,0,0,0,0,0,0,0,0,15.1147507438218,23.1153356853449,24.9634635093246,13.1137511908324,13.5832081423367,11.1295380370124,0,0,0,0,0,0,0,0,4,4
-0.608428,910704,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.68201517420123,3.9937718218456,7.77621696506346,3.18167537569052,3.01782633977212,3.60083793712348,4.01212542218704,2.99125780598405,0,0,0,0,0,0,0,0,0,0,0,0,10.5213105630162,22.3008145438964,29.7267750982654,11.7436344581772,11.1610987952872,11.7280277810962,14.7061034325758,0,0,0,0,0,0,0,0,0
-0.176164,910852,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397385943,3.09036608683573,8.08252361388649,3.26380264834081,3.10290460680342,4.39541032318761,4.21469806388825,2.95694131573093,0,0,0,0,0,0,0,0,0,0,0,0,9.51406379405176,23.006163682838,27.148719092946,23.1293672135144,17.7426094288661,13.9702293700551,0,0,0,0,0,0,0,15.661202732488,0,0
1.646318,910927,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44047330714995,0,0,0,0,0,1,0,0,0,3.04377235027003,4.00421239147287,7.76227365049869,3.09863771629869,2.93517030159722,4.65426126845047,3.95927984716416,3.01231839578368,0,0,0,0,0,0,0,0,-0.73,0,0,0,10.2494398253098,20.7586714807082,26.8873909226602,7.9184351727686,25.868646039698,15.6792781117139,0,0,2,0,0,0,0,0,0,0
-0.467032,910948,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.706277,0,1,1,1,0,5.92467336767911,4.09082340155186,7.48498903051195,3.2479840119963,3.17690133486297,4.31846945083382,4.60713147278558,3.16497977464766,0,0,0,0,0,0,0,0,0,0,0,0,10.7717234701621,21.2375602869363,26.4978482681725,9.76465948243517,9.51322981211721,10.6998364587735,0,0,0,0,0,0,0,0,0,0
-1.10317,924240,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.632105,1,2,0,9.57819346796938,0,0,0,0.823976,0,0,0,0,0,3.36269151531363,3.50910295418432,7.58283586806863,3.29292793313281,3.33425052663099,4.07868365439417,4.47903166726811,5.1863054991096,0,0,0,0,0,0,0,0,0,0,0,0,11.1348337372226,34.2990716598595,27.1787990388237,9.28069226231331,9.19471718613606,10.162700203281,0,0,0,3,0,0,0,0,0,0
1.607437,946359,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53329532742779,1,4.15772927366185,0,0,0,1,1,3,1,4.07761892346266,3.18512977748117,8.89429015583682,3.39879706327848,3.41896129068587,4.17871181682166,4.58304802308621,3.13602429204089,0,0,0,0,0.65,0,0,0,0,0,0,0,9.44181070821564,24.2451722920915,25.954932399137,16.1622803490722,15.0902492274146,12.8125618374036,0,0,0,1,0,0,0,0,0,1
1.372132,949093,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.93823385626333,0,0,1,0.650866,0,0,0,0,0,0.650866,0,0,0,1,2.92238078377369,5.108049689157,6.55190848752164,3.32868060273172,4.4512434316152,3.92671178550056,4.86570937347665,3.18121841495395,0,0,0,0,-0.23,0,0,0,0,0,0,0,10.3420371408355,23.434420357455,27.6871508093896,10.8883931168318,11.4267866137616,9.28064053670764,0,9.32509468790466,0,0,11.7865133391168,1,0,0,0,0
1.158031,1240172,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,13.1501892864192,0,0,1,0.875777,0,0,0,0,0,2.95085778311612,3.78100593109048,5.67735716296826,3.31266196955623,4.52310744190044,3.77230260645364,4.35153769226237,2.96487931896098,0,0,0,0,0,0,0,0,0,0,0,0,10.3909445117046,20.5141956428964,27.624715794965,10.0268328328003,14.4355626438525,12.2174291831447,0,0,0,1,0,0,0,0,0,1
-0.4348,1290798,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.71208647731834,3.05766721892633,7.33664929869362,3.27224841607587,3.14216578501541,3.99783703159239,3.94467034383677,2.99119118116315,0,0,0,0,0,0,0,0,0,0,0,0,8.8719182712703,25.4351455975812,28.0206445250385,15.4454260430902,15.5099147004524,8.0563290268714,0,0,0,0,0,0,0,0,0,0
3.262159,1290905,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.781817,0,2,2,2,3.19595578934386,3.22842872524034,6.78730317887426,3.21796634198081,3.91078031233018,4.1455546591218,4.36416485928843,2.98083272418944,0,0,0,0,0,0,0,0,0,0,0,0,12.3717907871133,24.7166806979301,26.480491069865,15.5135113821816,15.0582551973727,8.76498089053253,0,0,0,2,0,0,0,0,0,0
-0.167575,1290922,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.25489111305626,1,4.09364798468631,0,0,0,0,1,0,0,5.11728147141417,3.6211484970828,9.46778145987445,3.35845281860215,3.2563929584848,4.28976562469484,3.66508802833004,3.10019780640492,0,0,0,0,0,0,0,0,0,0,0,0,9.5536435443202,30.8726386795006,31.9795682860356,11.0615345003102,9.62632473458232,9.97714901529727,0,0,0,0,0,0,0,0,0,0
-0.40897,1298157,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.91443027895007,3.14462682097454,7.23717280928049,3.20922514940999,3.04971342710013,4.4151941244158,4.02772973061135,4.16005779535327,0,0,0,0,0,0,0,0,0,0,0,0,10.7679721757552,22.5532573135208,23.9158032406984,9.83271247749837,9.91336264380101,13.8304157221523,0,0,0,0,0,0,1,0,0,0
-0.007644,1303900,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74007975679343,0,0,0,0,0,0,0,0,0,3.11459942838162,3.3401512286812,8.56849956509715,3.21096978261266,3.22229396221375,3.65804986501002,4.59880118358541,2.93814214358359,0,0,0,0,0,0,0,0,0,0,0,0,16.1073958070747,29.3294382041229,27.2047695857942,9.27924254931969,9.67639589814694,11.0296262132045,0,0,0,0,0,0,0,0,0,0
-0.298353,1330941,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15920792919122,3.44184238589255,6.63847936495641,3.26628189612463,3.15485713551915,3.53966860411154,3.93161189051604,2.91413926292387,0,0,0,0,0,0,0,0,0,0,0,0,11.4832028477653,31.1776107706808,28.1044364772616,15.3467356576347,15.6304300767807,9.84760046516,0,0,0,0,0,0,0,0,0,0
-0.457188,749710,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31858261327945,2.99967916505887,7.90800605201745,3.26135587192695,3.07778751911397,4.37335487816256,4.61886504695059,2.8756369717846,0,0,0,0,0,0,0,0,0,0,0,0,13.0026621415747,24.3288456175533,28.7670893150526,14.5257534905788,27.6681097846749,9.02214953369702,0,0,0,0,0,0,0,0,0,0
2.261815,749711,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22490862237642,3.10504233100754,9.0040724196053,3.28018547196786,3.61705182301956,4.33510310589432,4.40425920372895,2.95672555078211,0,0,0,0,0,0,0,0,0,0,0,0,12.442207534084,25.9573671645785,23.8678360034373,21.4621357956351,11.0621786849745,20.9423422535948,0,0,0,0,0,0,0,0,0,0
1.669604,749712,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,7.76365492053672,0,0,0,0.831479,0,0,0,0,0,3.21974051158878,3.59054871780533,7.82442971822774,3.2660987833848,3.22720186372082,4.05498250703251,3.96046571129428,3.24759185726218,0,0,0,0,0,0,0,0,0,0,0,0,14.2596487331922,26.1826655251897,27.5546422419404,10.4828745394359,9.0768381427734,10.1465768537632,0,0,0,0,0,0,0,0,0,0
2.532199,749714,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.68477307684793,3.10336035207424,7.90933925729312,3.17884548166235,3.1494707609337,3.97185286525049,3.7833538619809,3.02403592055125,0,0,0,0,0,0,0,0,0,0,0,0,9.1405405604843,24.8830234058415,28.7618540862711,14.245266957347,11.9171580803746,16.3824530614607,0,0,0,0,0,0,0,0,0,0
0.70041,749715,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04890078326432,2.93959989039763,8.46485904086162,3.30286353799697,3.32542439929143,4.39143418940801,4.27901786632425,3.04894355419347,0,0,0,0,0,0,0,0,0,0,0,0,11.8150209018566,23.7345585744614,21.7422392634367,14.0180972682315,13.9473978021376,21.6215433622111,0,0,0,0,0,0,0,0,0,0
3.124173,749717,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,1.623285,0.833567,0,3,0,0,3.15640236230465,3.37761560334006,7.35226221509733,3.19437870183681,3.12105058970099,4.24885048586594,4.2380663768433,3.12524250121085,0,0,0,0,0,0,0,0,0,0,0,0,13.2066312867685,21.800343201293,25.3123698829463,15.1502388676101,14.4649048108104,12.049952623783,0,0,0,0,0,0,0,0,0,0
4.188863,905946,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2.93464083591859,3.51951663507188,8.09528088519567,3.38674503278019,3.30549097881996,3.75431957250045,3.85528421744561,3.02656961643522,0,0,0,0,0,0,0,0,0,0,0,0,9.75124671099195,24.0697246445466,29.8062076610187,11.0429449816557,11.8779462993282,9.9369822972026,0,0,0,0,0,0,0,0,0,0
2.491637,905951,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93569076833686,4.79604045091138,8.32788718057123,3.28319081059206,4.16274345472639,4.74707033291191,4.25424968574106,3.19050344981671,0,0,0,0,0,0,0,0,0,0,0,0,8.28263754173919,22.3415995284584,23.6965754273185,8.78641097102774,9.25078896997948,8.25235467943973,0,0,0,0,0,0,0,0,0,0
0.116041,905957,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.29170093774804,0,0,0,0,0,0,0,0,0,3.26609587415877,3.33038831241274,7.97592998532681,3.19332977325338,3.26282364995043,4.11604786618826,3.18970593443303,2.94442301700171,0,0,0,0,0,0,0,0,0,0,0,0,12.9298726335693,21.3300306807266,25.216310857175,8.67743060324673,9.13129408087885,8.60992030461112,0,0,0,1,0,0,0,0,0,1
-0.121979,905960,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91523568922198,0,0,0,0,0,1,0,0,0,3.11754360872562,3.1853169966045,8.02966041238749,3.25400096496728,3.1098089179633,4.03262841632671,4.06736913432476,3.46801499877727,0,0,0,0,0,0,0,0,0,0,0,0,10.8419084714953,25.9619226179208,29.9536943758204,8.55033581566466,8.83527584842687,8.60311851171342,0,0,1,0,0,0,0,10.3673597805643,0,0
0.162321,906801,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.83380858262026,0,0,0,0,0,0,0,2,0,3.54254419678608,3.32845985879406,7.52711316500893,3.30458369138071,3.02991497413736,4.19015456371586,4.1550541969312,3.07125628637322,0,0,0,0,0,0,0,0,0,0,0,0,8.4675315804357,23.285939470315,29.2133580570195,13.9941858197835,13.1490708660606,11.0958339407205,0,0,0,0,0,0,0,0,2,2
1.430535,906812,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1784306959495,0,0,0,0,0,0,0,2,0,3.85460265470281,3.4823429826773,7.0105596891537,3.2122513845609,3.14174916624725,4.3741028046977,4.50924824120913,2.89925833032715,0,0,0,0,0,0,0,0,0,0,0,0,10.6442709483003,21.4178462843768,24.261607853575,8.99986354305837,8.96884194775458,14.0039537850601,0,0,0,0,0,0,0,0,0,0
-5.847455,906844,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9660404783993,3.99353493191341,8.03266588354154,3.11544365060595,3.15494976542348,4.16542718607716,5.01767172919652,2.87499497457873,0,0,0,0,0,0,0,0,0,0,0,0,19.3841315098286,18.992536447852,20.9675898396061,28.0411583971253,29.8086492904295,16.5165050878837,0,0,0,0,0,0,1,0,0,0
1.701039,906862,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.15494497947649,0,0,0,0,0,1,0,1,0,3.22200613631316,3.07209146933718,6.79912330138476,3.24862457685361,3.31559845914658,4.1194587757018,4.71890663909245,3.23510982687458,0,0,0,0,0,0,0,0,0,0,0,0,13.4205930249886,21.6080453544246,24.5437843306963,17.3713108249564,15.5632736337541,13.4506413116921,21.1194184328436,0,3,0,0,0,0,0,0,1
4.205104,907045,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.790263,0,0,1,1,0,3.22768333257165,3.20840519267234,7.31914691183376,3.29262169173062,3.1387032399678,3.93241029272366,3.87365770955129,7.2930018985687,0,0,0,0,0,0,0,0,0,0,0,0,9.36487585135343,23.9013948284594,23.9432388162944,9.28985898872394,9.21299831964054,9.24136367592158,0,0,0,0,0,0,0,0,0,0
2.378379,907046,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.3643966581341,0,0,0,0,0,1,0,1,0,3.16800627916,3.61204731524387,7.46739925098024,3.19908457065691,3.07443347785905,5.09298095288135,4.33498893029396,4.6289716868866,0,0,0,0,0,0,0,0,0,0,0,0,17.9578436038386,24.2549048862889,28.949971755276,10.3616112261189,8.47861595403869,11.3919837859581,0,0,0,0,0,0,0,0,0,0
