IC50,Cancer,Drug,Fingerprint_833,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_779,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_576,MUT_MAST2,SFAM_MAST,SFAM_MAST_EXP,FAM_PKL_EXP,EXP_HASPIN,EXP_FER,EXP_SCYL1,EXP_TRPM6,EXP_NRK,PKA_141_B62_X_Fingerprint_776,PKA_141_CSV_X_Fingerprint_776,PKA_141_ENG_X_Fingerprint_776,PKA_141_POL_X_Fingerprint_776,EXP_BLK_X_EXP_CBL,EXP_BLK_X_EXP_DAPP1,EXP_BLK_X_EXP_PLCG2,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_LRRK2_X_EXP_TUBB4B,EXP_MAP3K1_X_EXP_CD40LG,EXP_MAP3K1_X_EXP_NRK,EXP_MAP3K1_X_EXP_PLCG2,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_AR,EXP_MAPK14_X_EXP_ELAVL1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_FOSL1,EXP_MAPK14_X_EXP_IL2RG,EXP_RAF1_X_EXP_SCNN1G,EXP_SCYL1_X_EXP_AFTPH,Predicted IC50,Validation
-0.85519,908447,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.5832775049,5.954975638,3.8617881886,3.0544994437,2.8496710327,0,0,0,0,12.150205018,9.0026310422,11.959597236,9.1869703409,14.153790029,18.715265394,31.68911723,35.958376894,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.673987748,15.088003093,19.542371655,23.225792038,0.3001261739,8
-0.693075,910780,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.0458126605,5.9130738114,4.2593268081,2.8752378377,2.7819609787,0,0,0,0,13.756542182,8.6117793653,9.2273397705,9.0516868093,19.900077189,19.998698621,34.286227953,30.287567326,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,17.432433047,16.199408223,21.451593142,24.75575437,-0.552973588,5
2.05332,910941,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.0291194529,5.3688694189,3.9884774045,2.8420529563,2.8038929691,0,0,0,0,12.771866793,8.5918016358,8.183417108,8.8521282218,16.961920956,20.476188857,33.481065723,18.769042746,16.701618872,16.984614246,16.829801291,15.364137469,34.538571369,14.926425818,15.432329221,14.20205503,18.677997784,23.995533733,1.6251945699,3
1.231042,925342,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,7.3149162214,5.0886920842,4.992109013,4.9423886138,2.9730211377,2.8667250549,0,0,0,0,11.584218186,8.1089848921,9.7049385765,9.3805012363,22.225065139,29.986056878,44.870036229,18.500280171,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,18.4463261,17.276438276,30.955342457,28.580318913,1.1047736812,10
0.564564,949171,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,1.7758633476,4
2.448475,949172,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.6222360977,0,3.7905974833,6.6002168183,3.8541252522,3.0231986151,3.0083637884,0,0,0,0,13.929191148,11.149422112,12.754185398,8.3251214425,22.632457676,20.990307379,36.460992098,28.910019229,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.512743213,15.21844991,16.696472689,22.578346722,3.052391067,10
1.768185,949174,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,1.0727180435,1
-0.32618,949175,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.3951271192,0,4.2415071253,5.4747761718,4.1515818123,2.8746356601,2.873658463,0,0,0,0,13.648731249,9.7344181715,10.255671878,9.2463042495,18.609696304,21.998993277,37.42602218,26.002276916,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,17.007352388,16.047075512,21.089836006,26.313961142,0.7664605864,5
-1.710645,949176,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,0.2603557453,6
1.112296,949177,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,0.9333292191,8
-1.991189,949178,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,-1.752819741,2
-0.035382,949179,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,10.981963343,4.7687271588,5.2388396313,4.222663077,2.9242028521,2.6982336005,0,0,0,0,15.190284494,8.9944653946,9.4700252415,10.308635272,15.25268687,21.809262996,35.480450305,30.766527845,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,16.418462862,15.259080529,23.221226066,25.400481301,0.1948396966,5
1.607797,1240181,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.8031645295,5.4520236947,4.0102491795,3.2983902447,2.7462420355,0,0,0,0,12.606126468,8.8067814313,10.375739403,8.7113588297,11.283383184,18.829803323,33.683106401,33.241913217,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.81963934,15.349458736,18.279480391,23.418486582,1.6044428735,4
4.388775,688087,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,5.5100193601,0,3.2950346767,6.5352344372,4.0830376644,2.9258890326,2.7890423016,0,0,0,0,14.674852223,8.7427920457,11.01896551,8.5917220749,12.442731122,18.660860709,30.898679328,25.354110918,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,15.556627151,14.526002467,16.574184631,26.808187563,4.1615978268,6
4.125014,717431,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.9170860861,5.2181146804,4.2768052887,2.955795611,2.8185407406,0,0,0,0,12.837242062,8.786151842,11.058708468,10.107697921,15.72228805,18.992213048,32.730217887,29.638978984,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,15.869885997,14.329368322,18.473026638,24.758185515,4.4664344266,8
3.138806,724828,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.5856504959,5.4083203158,4.3903258774,3.0691783036,2.8376060762,0,0,0,0,11.40481694,9.8650226192,9.6398083138,9.0056971956,22.628513518,20.238928151,35.748681308,35.089363682,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,18.774366491,16.282965564,16.794608468,25.773075141,3.2594050407,4
3.312679,753616,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.17935239,6.3150001348,3.9634915079,3.0475652609,2.8206361893,0,0,0,0,13.18267185,9.0264918555,10.510392658,9.3426480612,18.226215841,18.341604866,30.841826338,31.575342065,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,16.311798085,14.618251683,18.385609673,26.040649309,3.158306211,3
2.841429,753618,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6.9325860111,4.1574311249,6.2040964012,4.0837585012,2.7940765549,2.797231459,0,0,0,0,12.75262573,9.1522763627,9.0153377751,9.7526114225,20.532644233,19.460233764,31.836455316,24.002002538,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.941393524,15.000839219,20.540685264,26.155488244,2.8178610249,9
4.66474,753620,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.9955726526,5.4772215277,3.9191471035,3.0498159977,2.8919052087,0,0,0,0,12.970455795,9.5399515979,10.031167006,9.1848564941,18.276361766,19.336953608,31.939125327,29.374672532,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.78176195,14.640156611,19.802836881,23.523547128,4.7125867908,2
-0.020091,906803,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.7537471722,5.58970471,4.4025031686,3.0694430663,2.7805984727,0,0,0,0,14.378680443,8.9980036392,11.808906163,9.4069801878,29.966421999,26.324356159,44.907757407,24.202912564,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,21.38622187,15.875453027,16.833903304,27.19484225,1.5356049342,1
2.756053,907170,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4.6054433093,5.0635108536,5.0543566337,4.0900633709,2.8986290134,2.8260208106,0,0,0,0,11.26156785,8.6455592277,9.6316554278,10.013538969,25.701916742,23.54630943,37.675555548,21.417080729,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,17.002378565,15.952673215,22.034208758,24.634941653,0.0998433189,1
4.647126,907314,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,3.8780668646,0,3.9352718573,5.9380981735,3.8429776126,3.3158520501,2.9473774319,0,0,0,0,15.436788007,10.124279979,12.098808768,8.7418636044,11.225631387,20.995403324,32.844752291,37.057168585,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,16.150243923,14.913552286,20.778749238,22.328567037,3.110218624,6
4.500206,908135,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.290078221,5.5743727388,4.066407361,2.8770099757,2.8481356388,0,0,0,0,13.865555166,8.9650272512,9.4180228899,10.162985163,18.605261671,23.508687843,32.692231901,29.328523714,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,15.15170617,14.605615512,19.538078468,25.748073729,4.4833503628,4
4.297844,908447,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.5832775049,5.954975638,3.8617881886,3.0544994437,2.8496710327,0,0,0,0,12.150205018,9.0026310422,11.959597236,9.1869703409,14.153790029,18.715265394,31.68911723,35.958376894,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.673987748,15.088003093,19.542371655,23.225792038,4.3206934164,9
3.823171,910780,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.0458126605,5.9130738114,4.2593268081,2.8752378377,2.7819609787,0,0,0,0,13.756542182,8.6117793653,9.2273397705,9.0516868093,19.900077189,19.998698621,34.286227953,30.287567326,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,17.432433047,16.199408223,21.451593142,24.75575437,2.5153242992,2
2.747686,910941,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.0291194529,5.3688694189,3.9884774045,2.8420529563,2.8038929691,0,0,0,0,12.771866793,8.5918016358,8.183417108,8.8521282218,16.961920956,20.476188857,33.481065723,18.769042746,16.701618872,16.984614246,16.829801291,15.364137469,34.538571369,14.926425818,15.432329221,14.20205503,18.677997784,23.995533733,3.0612584808,6
3.832313,925342,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,7.3149162214,5.0886920842,4.992109013,4.9423886138,2.9730211377,2.8667250549,0,0,0,0,11.584218186,8.1089848921,9.7049385765,9.3805012363,22.225065139,29.986056878,44.870036229,18.500280171,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,18.4463261,17.276438276,30.955342457,28.580318913,3.6530989464,7
4.186434,949171,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,4.5707492766,6
4.735213,949172,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3.6222360977,0,3.7905974833,6.6002168183,3.8541252522,3.0231986151,3.0083637884,0,0,0,0,13.929191148,11.149422112,12.754185398,8.3251214425,22.632457676,20.990307379,36.460992098,28.910019229,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.512743213,15.21844991,16.696472689,22.578346722,4.8548949258,7
4.379383,949174,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,3.5389205115,7
4.563724,949175,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3.3951271192,0,4.2415071253,5.4747761718,4.1515818123,2.8746356601,2.873658463,0,0,0,0,13.648731249,9.7344181715,10.255671878,9.2463042495,18.609696304,21.998993277,37.42602218,26.002276916,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,17.007352388,16.047075512,21.089836006,26.313961142,2.4612254212,3
3.415467,949176,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,3.3705470629,4
3.827996,949177,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,4.0196665584,5
4.058671,949178,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,3.9635784226,4
4.283274,949179,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,10.981963343,4.7687271588,5.2388396313,4.222663077,2.9242028521,2.6982336005,0,0,0,0,15.190284494,8.9944653946,9.4700252415,10.308635272,15.25268687,21.809262996,35.480450305,30.766527845,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,16.418462862,15.259080529,23.221226066,25.400481301,3.6679104513,6
2.538728,1240181,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.8031645295,5.4520236947,4.0102491795,3.2983902447,2.7462420355,0,0,0,0,12.606126468,8.8067814313,10.375739403,8.7113588297,11.283383184,18.829803323,33.683106401,33.241913217,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.81963934,15.349458736,18.279480391,23.418486582,2.612634433,8
3.641444,688086,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.4785874998,6.1592377309,4.0549330007,2.95881721,2.7636552386,0,0,0,0,14.506309906,10.169277903,10.050680307,9.5366919462,13.860718235,21.350870205,36.982723058,24.088428028,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,15.100793552,14.216085374,19.2498904,24.336841538,4.5891369845,8
3.244652,717431,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.9170860861,5.2181146804,4.2768052887,2.955795611,2.8185407406,0,0,0,0,12.837242062,8.786151842,11.058708468,10.107697921,15.72228805,18.992213048,32.730217887,29.638978984,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,15.869885997,14.329368322,18.473026638,24.758185515,2.7903350066,7
3.98245,724828,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.5856504959,5.4083203158,4.3903258774,3.0691783036,2.8376060762,0,0,0,0,11.40481694,9.8650226192,9.6398083138,9.0056971956,22.628513518,20.238928151,35.748681308,35.089363682,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,18.774366491,16.282965564,16.794608468,25.773075141,3.0447319911,2
4.345003,753616,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.17935239,6.3150001348,3.9634915079,3.0475652609,2.8206361893,0,0,0,0,13.18267185,9.0264918555,10.510392658,9.3426480612,18.226215841,18.341604866,30.841826338,31.575342065,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,16.311798085,14.618251683,18.385609673,26.040649309,4.6752527791,8
4.551462,753618,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6.9325860111,4.1574311249,6.2040964012,4.0837585012,2.7940765549,2.797231459,0,0,0,0,12.75262573,9.1522763627,9.0153377751,9.7526114225,20.532644233,19.460233764,31.836455316,24.002002538,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.941393524,15.000839219,20.540685264,26.155488244,3.3744161947,10
5.135414,753620,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.9955726526,5.4772215277,3.9191471035,3.0498159977,2.8919052087,0,0,0,0,12.970455795,9.5399515979,10.031167006,9.1848564941,18.276361766,19.336953608,31.939125327,29.374672532,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.78176195,14.640156611,19.802836881,23.523547128,4.3248434946,1
3.801436,906803,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.7537471722,5.58970471,4.4025031686,3.0694430663,2.7805984727,0,0,0,0,14.378680443,8.9980036392,11.808906163,9.4069801878,29.966421999,26.324356159,44.907757407,24.202912564,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,21.38622187,15.875453027,16.833903304,27.19484225,3.068027935,3
2.953542,907170,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4.6054433093,5.0635108536,5.0543566337,4.0900633709,2.8986290134,2.8260208106,0,0,0,0,11.26156785,8.6455592277,9.6316554278,10.013538969,25.701916742,23.54630943,37.675555548,21.417080729,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,17.002378565,15.952673215,22.034208758,24.634941653,2.5840707203,10
4.123501,908447,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.5832775049,5.954975638,3.8617881886,3.0544994437,2.8496710327,0,0,0,0,12.150205018,9.0026310422,11.959597236,9.1869703409,14.153790029,18.715265394,31.68911723,35.958376894,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.673987748,15.088003093,19.542371655,23.225792038,3.3154704721,6
4.303662,910780,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.0458126605,5.9130738114,4.2593268081,2.8752378377,2.7819609787,0,0,0,0,13.756542182,8.6117793653,9.2273397705,9.0516868093,19.900077189,19.998698621,34.286227953,30.287567326,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,17.432433047,16.199408223,21.451593142,24.75575437,3.4736282565,8
4.527251,925342,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,7.3149162214,5.0886920842,4.992109013,4.9423886138,2.9730211377,2.8667250549,0,0,0,0,11.584218186,8.1089848921,9.7049385765,9.3805012363,22.225065139,29.986056878,44.870036229,18.500280171,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,18.4463261,17.276438276,30.955342457,28.580318913,3.8177392168,9
3.545314,949171,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,3.4295152116,10
5.670738,949172,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3.6222360977,0,3.7905974833,6.6002168183,3.8541252522,3.0231986151,3.0083637884,0,0,0,0,13.929191148,11.149422112,12.754185398,8.3251214425,22.632457676,20.990307379,36.460992098,28.910019229,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.512743213,15.21844991,16.696472689,22.578346722,4.5444961653,6
2.992194,949174,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,3.0134846622,7
2.943808,949176,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,2.7015764169,9
3.505417,949177,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,2.5724686139,8
3.194551,949178,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,3.3367971365,8
