IC50,Cancer,Drug,MOT_2D_beta9strand_CSV,GO_0010591_EXP_X_GO_0035924_EXP,GO_0038128_EXP,PWY_R_HSA_1640170_CSV_X_PWY_R_HSA_1643685_CSV,GO_0008284_EXP,GO_2000251_EXP,MUT_INSRR,DOM_fn3,PWY_R_HSA_1643685_CSV_X_PWY_R_HSA_212436_CSV,MUT_CAMK1_EXP,GO_0018105,Fingerprint_833,PWY_R_HSA_2555396_EXP_X_PWY_R_HSA_8848021_EXP,PWY_R_HSA_2555396_EXP_X_PWY_R_HSA_2672351_EXP,GO_0008285_EXP_X_GO_0010591_EXP,GO_0007399_EXP_X_GO_0010591_EXP,EXP_PLK3_X_EXP_CDC25A,PWY_R_HSA_1257604,EXP_TNIK_X_EXP_TNFRSF1A,GO_0060326_EXP,PWY_R_HSA_68886_X_PWY_R_HSA_76005,EXP_PLK3_X_EXP_STAG3,REC_R_HSA_3928647_EXP_X_REC_R_HSA_8857565_EXP,PWY_R_HSA_168256_X_PWY_R_HSA_2559583,GO_0001649_EXP_X_GO_0016310_EXP,PKA_201,EXP_TNIK,EXP_TLK1,GO_0007050_X_GO_0008630,MUT_NEK10_EXP,GO_0042531,PKA_109_EXP,PWY_R_HSA_1643685_EXP_X_PWY_R_HSA_8878171_EXP,Predicted IC50,Validation
1.867132,910568,1038,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,8
2.355958,924102,1038,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,3
1.799093,924104,1038,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,6
1.597141,924238,1038,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,9
3.574859,930299,1038,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,3
1.199483,1240154,1038,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,1
1.979003,1240223,1038,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,7
2.45331,1290722,1038,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,3
4.24674,906696,1039,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,2
5.304008,906795,1039,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,10
4.936203,906864,1039,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,9
4.470123,910568,1039,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,7
5.002848,924102,1039,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,2
4.281061,924104,1039,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,4
4.525571,924238,1039,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,9
5.93407,930299,1039,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,3
4.116706,1240154,1039,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,4
5.161611,1240223,1039,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,6
4.950581,1290722,1039,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,8
3.597231,906696,1042,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,4
4.927986,906795,1042,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,4
3.563529,906864,1042,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,2
2.620335,910568,1042,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,2
2.538078,924102,1042,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,4
3.410669,924104,1042,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,10
4.289204,924238,1042,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,6
2.451308,930299,1042,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,7
2.361712,1240154,1042,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,8
3.738743,1240223,1042,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,5
4.107589,1290722,1042,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,6
2.218057,906696,1043,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,3
4.822336,906795,1043,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,9
4.13545,906864,1043,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,7
3.760726,910568,1043,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,4
3.276226,924102,1043,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,1
3.72375,924104,1043,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,9
4.530098,924238,1043,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,4
5.429668,930299,1043,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,4
3.60276,1240154,1043,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,1
4.484514,1240223,1043,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,6
4.52468,1290722,1043,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,10
2.664176,906696,1046,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,1
2.158939,906795,1046,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,2
1.012565,906864,1046,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,8
2.913388,910568,1046,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,3
3.023309,924102,1046,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,9
2.14696,924104,1046,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,5
1.128948,924238,1046,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,7
3.21727,930299,1046,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,4
0.198639,1240154,1046,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,8
1.593743,906696,1049,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,10
3.154958,906795,1049,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,10
2.354841,906864,1049,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,8
1.482147,910568,1049,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,2
3.346143,924102,1049,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,3
2.717266,924104,1049,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,4
1.98416,924238,1049,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,6
4.179523,930299,1049,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,8
2.507174,1240154,1049,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,5
2.303889,1240223,1049,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,9
3.415255,1290722,1049,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,9
0.909311,906696,1050,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,3
3.205958,906795,1050,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,5
1.461635,906864,1050,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,1
0.661719,910568,1050,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,1
1.577219,924102,1050,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,8
1.536469,924104,1050,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,9
2.616064,924238,1050,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,5
2.252922,930299,1050,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,3
0.261403,1240154,1050,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,9
0.091369,1240223,1050,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,8
3.18388,1290722,1050,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,8
2.606193,906696,1052,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,6
3.728468,906795,1052,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,7
4.367126,906864,1052,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,4
2.069883,910568,1052,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,8
2.830491,924102,1052,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,4
3.245221,924104,1052,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,3
2.734471,924238,1052,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,10
5.02365,930299,1052,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,10
1.176835,1240154,1052,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,6
2.934997,1240223,1052,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,2
1.907928,1290722,1052,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,4
-0.685859,906696,1053,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,7
1.977333,906795,1053,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,10
2.36727,906864,1053,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,7
1.17896,910568,1053,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,5
1.488472,924102,1053,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,7
1.40628,924104,1053,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,5
0.501832,1240154,1053,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,6
1.883754,1240223,1053,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,4
2.101271,1290722,1053,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,6
-1.539123,906696,1054,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,7
1.249235,906795,1054,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,5
2.847099,906864,1054,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,9
-0.587881,910568,1054,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,6
1.252063,924102,1054,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,9
0.119867,924104,1054,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,5
-0.007182,1240154,1054,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,3
-0.781624,1240223,1054,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,7
1.277459,1290722,1054,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,1
-3.423126,906696,1057,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,2
-3.088544,906795,1057,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,10
-3.658832,906864,1057,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,1
-4.084813,910568,1057,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,6
-3.095591,924102,1057,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,6
