IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,PWY_R_HSA_8848021_EXP,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,GO_0045765_EXP,GO_2001240,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_146_EXP_X_Fingerprint_698,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_HSP90AA1,EXP_CDK4_X_EXP_MLH1,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_TCEA1,EXP_LIMK2_X_EXP_ACACB,EXP_LIMK2_X_EXP_CDC42,EXP_MAP2K7_X_EXP_FAS,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_NUP107,EXP_NEK7_X_EXP_NUP160,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ATF2,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_HSP90AA1,EXP_PRKCA_X_EXP_JAM2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_PPP1CC,EXP_TGFBR2_X_EXP_SMAD6,EXP_TGFBR2_X_EXP_XPO1,EXP_TGFBR2_X_EXP_ZFYVE16,EXP_TRIB3_X_EXP_TGS1,EXP_WNK4_X_EXP_KCNJ1,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0030182_EXP,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0016242_X_GO_0035556,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
-0.897017,1240204,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,13.750437619,14.863375389,20.359694784,52.308592659,97.271854316,37.971331504,65.496843811,36.752357072,14.882185367,35.456192358,25.957896683,45.797809791,22.854777464,28.938695378,19.326943497,50.404295551,18.315536316,15.340417529,34.792102428,18.030260784,55.666021318,34.624036233,47.601351131,17.833075285,19.069184863,44.796609233,14.350324067,13.157738789,47.664374761,13.128751298,20.15488821,13.093428066,17.845732638,22.578575082,31.505390228,18.903998854,13.538749453,25.772891887,51.133117701,20.663196062,42.810548633,17.703173963,38.535267841,9.4591129402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238713304,10
-2.502505,1240206,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.620949,0,0,0,2.8947474449,5.1068900394,6.6837832746,3.0781623859,3.1153688901,2.9989479288,0,0,0,0,13.554708266,14.70483276,17.433820622,66.565220703,80.017665607,45.485585797,62.350079207,36.037657208,46.227849434,44.59912941,39.193855571,63.733858459,23.783818255,27.409698219,28.366279302,61.168846358,34.055933699,23.930031673,36.056753574,19.032308639,74.198539583,49.785582296,61.594253609,21.578653013,14.791968304,32.223273664,12.013517465,10.866095505,30.215257254,10.573072781,16.457652473,10.665629549,10.60173549,17.975768781,34.664577668,22.268363372,13.992747558,22.826274656,53.344004144,22.015522969,42.607767845,16.544089927,64.482180786,9.9399528002,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.598196184,8
1.242228,1240207,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5499676318,4.5246408566,5.0113181124,3.1388530063,2.8677287831,2.8615774706,0,0,0,0,13.170770241,14.941224792,19.70280619,53.525663209,91.426212255,45.610964152,67.117784797,34.969021893,16.756295662,44.036702675,26.995406139,48.858965277,17.032383697,21.129837339,29.07470506,51.631889653,19.164071693,20.05864826,26.36284899,17.193169835,74.085790101,45.513236774,68.340844706,21.350654493,21.286357879,51.031132388,18.109282408,15.013146121,48.055814324,14.53439216,24.512401639,14.528871204,16.041228873,23.6082185,31.313183683,23.627453396,15.827681472,26.873735491,54.253517067,20.411300025,44.746021914,21.945975098,37.165208484,8.4942369398,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305989483,6
-1.910418,1290724,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,13.576066833,16.302687126,23.691119522,65.117754254,88.050484484,45.919726738,60.546847526,37.411111126,15.371681948,41.610425509,29.231670161,49.538383968,12.91754765,17.433055781,20.319653902,45.184184265,29.164541709,17.01673007,28.194955229,13.229115331,71.050463579,39.824774967,73.456150172,26.097820279,21.885531268,48.640947291,16.365782287,15.121581048,46.151771444,23.810417788,22.40670006,15.379474108,14.003814084,26.631602373,29.087576751,21.661496298,28.827153701,37.586506052,59.515864546,19.706729744,48.252974354,24.488683051,37.060893991,8.6831369997,0,0,0,0,0,0,0,19.566714876,0,0,0,37.200668991,0,-1.3367114,5
-0.383872,1298156,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.1726898047,3.3756016268,5.1073644864,6.1254210469,2.9865058222,3.0816122956,3.2560711254,0,0,0,0,12.661898592,14.7028283,18.121378425,60.954618391,73.421196957,33.525813054,54.764001028,33.111257418,21.367499684,41.993241525,29.907365256,50.538547428,21.624300114,27.666866081,25.821894875,50.07414439,28.39021887,17.615316462,43.301625462,19.769640938,57.01918885,41.613315002,54.225978857,22.652578092,15.966671973,40.973202554,12.665789882,12.638610922,34.335265729,11.775052403,17.619715407,12.850429048,11.842411046,21.404658555,30.652563601,23.799680301,12.607159913,26.612585552,46.167473189,16.715990584,38.090028757,16.191445036,46.255821598,9.793032444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305264779,10
-2.513094,1298215,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,13.906812049,16.583485194,21.987363404,55.010295111,74.544136143,41.888743172,61.159837561,34.839359744,27.45948427,43.261673029,43.052224363,55.159691259,22.065442045,28.115866478,26.096194032,51.839603576,26.528469273,24.781366606,36.355715957,17.294310674,53.310322347,38.86481631,48.427891329,24.321782708,18.17620215,38.620595393,11.677132891,12.174323484,32.536859894,11.636352463,19.701492704,11.725656655,11.976150731,20.520979378,33.980739102,23.118464555,13.603911082,31.987513174,52.115217199,16.143387823,41.562973459,15.91069813,48.195531822,10.49854355,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.854984018,9
0.490994,1298529,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2.9412793771,0.790234,0,0,0,0,0,6.0708519753,4.425016348,4.536027023,3.1011128975,3.0004625011,3.3388147689,0,0,0,0,14.413336055,17.399618275,24.293466568,57.958677159,93.822018161,51.808372789,71.135288257,32.812869695,15.022358781,38.974031943,22.0583546,41.454866607,16.305461693,22.306212911,24.098966504,40.951805032,22.342474315,20.333082153,21.195450898,18.316814022,82.56936249,47.662091197,85.436835941,26.954861307,21.562877823,47.314017837,14.273414021,12.747103495,42.832609597,16.948757878,20.458670032,15.311842784,14.531434317,20.225470252,26.645297696,16.908568405,37.152983536,35.560723162,63.80068453,23.77630722,53.26367421,21.327412992,28.998626009,9.3671776777,10.00390193,0,0,0.6244697748,0,10.00390193,0,0,1,4,0,35.876805542,35.876805542,-0.974677633,2
-2.108775,1298531,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3.0410234224,0,0,0.780522,0,0,0,3.0143287303,4.6615165513,6.7584921618,2.8414092007,3.2414847166,2.8972151879,0,0,0,0,12.681506236,14.887182656,20.271332842,55.834304208,76.151298253,36.317401109,58.120638695,37.300901538,39.79248801,39.787935639,28.374513193,53.239756787,23.372863314,31.640350424,26.671975763,46.712883259,29.867407098,17.126095724,36.53371016,16.942181866,62.650181066,39.809363398,60.283154931,21.360552006,14.979988408,34.867115237,11.211735901,10.42117803,30.551425006,10.355786396,16.889766722,10.768450518,10.42117803,17.365730391,38.755761069,27.007024319,14.313895087,32.902996818,50.404307475,17.093843276,45.079829717,19.519015984,51.114947541,10.161329123,0,10.445733427,1,0,0,0,2,0,0,1,0,9.2478234558,9.2478234558,-1.603945644,6
-0.635129,1299050,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,7.1366248938,0.548647,0,0,4.4214693217,1,3.2795439498,3.6001703612,4.6154499527,4.4378685437,2.8857580548,2.9501569724,3.2640021707,0,0.5,0.5,0,13.719603984,15.654661188,19.715992305,54.935772107,92.300148291,47.326844609,71.354450306,40.307129057,22.985534381,43.665271075,28.744671396,51.486627639,16.328768949,18.978895574,21.443280706,48.970266239,21.468895774,23.281758366,34.649456065,17.683429524,67.20762488,46.832870331,59.491116716,24.534189388,18.89985449,40.171344828,12.218748048,12.308921823,38.007175979,11.534546725,17.471045703,11.952610934,11.720163299,19.779581245,31.545901318,24.785693692,16.163282153,37.938827241,59.367719863,25.247284248,50.648527542,21.339881285,34.48772089,8.5891653706,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.150489348,1
0.684201,1299052,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4.5301696951,0,0,0,4.5301696951,0,0,3.3227604755,4.3487873567,4.4863549679,2.9095289979,2.8262283579,3.2438316238,0,0,0,0,15.053541356,15.214893876,16.884329853,56.070558798,84.238011461,44.492504343,74.150931752,40.491013174,15.606845151,39.894988823,29.207472883,44.613065567,16.354812369,21.411508298,14.493833362,44.422350159,20.672224277,15.020058312,30.150991426,16.387058662,64.4746168,43.683210167,71.409248829,21.644605271,14.249655732,36.95009165,11.3799436,11.039842091,28.888436382,11.373838707,17.471679442,11.205960905,10.834783592,16.586786593,28.894346825,19.50658492,13.020463975,24.204702803,37.871176368,16.37518937,33.170685074,15.309209262,30.132449571,8.9856949575,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0967014967,5
-0.757774,1299059,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2.9966221989,0,0,0,0,0,0,5.7027303959,4.7016727243,5.9924187483,2.8730854361,2.9958075017,3.1063787479,0,0,0,0,13.392268538,16.242726143,19.797629787,47.480435466,81.423747165,37.936925703,59.056755085,40.844902536,26.000301304,36.243624317,27.54314033,47.868217016,20.294859958,26.780825385,22.99014671,49.296214689,19.972402641,19.902057223,26.016550643,16.6556628,73.450039523,49.844353582,75.136049555,21.730686711,16.659586875,36.687631037,11.728584921,12.664385481,39.059943636,12.6128069,21.203742541,12.019875273,32.218049292,18.823776525,30.857437044,24.07719608,18.896896031,28.021419746,54.006569338,31.999586513,41.819701141,19.827454691,37.964235392,8.7798189089,0,0,0,0,9.8101675986,0,0,0,0,2,0,20.034635164,20.034635164,-0.096198856,9
4.481297,753531,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.810932,0,0,0,0,0,0,0,2.9163801208,4.8533018766,6.5878173851,3.1158381075,3.3189522862,3.2666646175,0,1.5,0,0,11.577534537,14.435698684,16.936155527,42.962897797,63.239136862,29.351678527,50.120188111,26.602782714,45.683885969,52.03572103,38.557038497,66.235155114,23.742365634,30.202049118,26.329040994,58.522392844,31.294135316,18.662285746,40.404778231,19.199061814,52.383145809,33.903325568,44.896821095,20.646585205,16.479593101,34.431552109,11.15261187,10.208367744,30.312626325,10.94049803,17.389469037,11.012348229,10.715392505,16.872249379,31.879972337,22.797128037,11.566027821,22.776731356,42.184269663,13.603287175,35.221874872,14.852419125,56.691408682,10.077656931,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9983515679,4
3.549157,753532,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.816725,0,0,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,14.163588346,15.061972595,19.358425244,55.554308106,78.643614835,38.879069542,53.475948071,31.407003799,16.984357457,41.410667597,27.165106239,47.709495646,14.906801747,19.469066899,20.628335503,46.417581132,26.169691651,19.528536393,27.52459728,16.992178761,54.742219658,37.127667835,62.972921842,24.664611511,20.387653726,43.900748532,15.814015553,14.434675879,47.093734893,15.1120956,21.966168382,15.537999436,15.850661482,23.052497848,28.375412662,21.652637247,38.147695164,42.056586698,78.813242219,34.047576844,59.337476423,27.642280847,33.920010527,9.7862293744,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7701157457,8
3.52109,753538,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.669236,0,0,0.831868,0.831868,0,0,0,3.4280922916,4.6073947181,5.38252137,3.1120488276,3.4176044865,3.0881567607,0,0,0,0,14.079972479,17.396051133,19.688580312,31.645972576,84.689538438,43.353156866,61.522544212,32.838814844,18.547506588,49.99399952,39.523620684,59.282991229,19.386389211,22.223129204,27.302557643,55.71973301,25.972566157,19.529839422,39.667971388,18.500161339,52.905959625,34.452860217,52.204523636,20.27974715,16.985481467,38.707113361,12.915888157,12.434621555,38.146203522,12.489211573,19.390450347,12.415725939,11.913209117,21.634361648,37.356564723,27.058445246,12.652042031,23.927937893,52.211249463,17.678364657,38.879514974,16.84971025,38.077574311,10.53902294,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6798474828,2
4.844477,753541,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7988006319,4.7932923468,6.3962259267,3.5591690004,3.0930606124,2.8671113098,0,0,0,0,14.421659985,16.952112004,20.632412358,57.213885713,74.136018365,33.338338516,57.218975527,29.352538107,24.72208857,51.169827791,39.452857002,56.525503316,21.666979851,29.495563427,33.608060711,55.570522747,28.920711168,16.104617032,39.755576661,16.843780482,49.084442764,33.85674642,48.408108134,19.810963709,13.51881473,34.024214587,11.145096135,10.506017892,30.920181006,10.903126987,15.842099191,10.750490398,11.072198048,16.384933695,39.298048696,24.956013827,12.999016882,27.762703802,47.15914129,15.137836071,35.737143899,16.165790123,42.155359218,9.4110603226,0,0,0,0,0,0,1,0,0,0,0,0,0,4.1038240718,3
3.056368,753561,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2709587387,4.4490218192,6.6663927078,3.2396825716,3.1162882887,3.252402341,0,0,0,0,14.411987735,17.218449309,24.739895812,52.892718866,98.595748145,39.624065227,63.321275438,46.674032846,15.677964932,38.948215114,30.39000046,45.809686794,24.890882853,29.311566743,31.48921224,49.680365896,21.311707454,19.147332726,37.348468768,17.180803009,56.461974288,44.574728492,58.417742645,20.880159846,17.847675255,37.390033263,12.052990129,11.124002146,39.147865838,11.62094901,17.089713492,12.515975134,15.64175531,19.79290281,35.196230508,24.347474524,14.112833313,27.290982439,55.267518775,18.453892465,46.413591905,17.72228919,45.448759898,9.7091696802,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2787104941,10
4.689976,753562,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4199955616,4.6200733985,4.8995748951,3.1072828469,2.9953939612,3.3105704759,0,0,0,0,14.535954708,17.484562004,26.51536081,53.854314451,93.213897424,47.106387459,67.902495087,36.86880815,46.2386489,43.004528414,28.47583851,50.049710736,17.426585031,22.323770498,29.756923909,47.812266834,23.563131834,24.603679926,41.018356041,16.94896961,72.395898597,46.504995038,67.60710462,20.717459241,17.046644367,40.266309529,11.693848627,11.69225787,38.49041325,11.060875474,18.015693467,11.119380402,11.036691758,19.386667201,33.548108744,34.129462104,16.853111246,40.052412826,64.399095454,19.711436376,53.887518553,24.334777136,39.980090482,9.1790145122,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8781228207,5
3.653792,753583,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2.8017267948,4.4885037243,3.7220621905,3.1125135539,3.0367582321,3.7516922072,0,3.3,0,0,14.468722261,16.84875242,29.601568415,66.737478546,97.102560225,49.913989622,71.728083884,39.83070121,18.024507238,41.676381497,29.26440946,55.900549051,13.025366505,17.436706731,24.64880427,48.613799215,22.056738274,19.8688094,32.185594952,16.787269899,65.970508528,42.176850135,68.095660109,23.906460326,18.652806459,38.724609229,12.644784332,11.609628807,38.236682805,11.602740629,17.362683844,12.110389335,33.646271173,19.406312446,29.549021648,22.006728402,10.403117947,27.254606056,40.914951957,19.287822469,35.209477815,14.999937915,41.809389631,9.1987719952,0,0,0,0.6210291069,0,0,0,0,0,0,0,0,0,4.358173406,8
3.609818,907059,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802147,0,0,0,3.9790065968,4.6847206812,7.2833018625,2.9196428925,2.9689091904,3.4994896809,0,0,0,0,13.637262601,15.053080661,19.038443532,38.995109669,81.127929596,39.084813888,59.029734449,38.71846988,26.247779226,45.176761811,25.583727619,50.978629922,29.299344086,30.857438052,27.933329127,53.870050778,21.42025985,30.21478397,31.26114447,17.393064294,60.146580882,37.846998037,56.850611769,20.891882188,15.272791166,32.402642931,12.274531953,11.841532019,32.655538684,10.391931304,18.98627106,11.160086065,23.245657463,17.112440443,30.994583306,19.522670921,22.275403876,41.252098632,69.027045131,23.302038638,56.009766478,23.028871059,34.306859051,8.8360612062,0,0,0,0.6460606808,0,0,0,0,0,0,0,0,0,3.8827579068,9
4.188586,907062,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4202425842,4.4577905045,5.0253768366,2.9109816523,2.9632085375,3.2073573953,0,0,0,0,12.59525963,15.202415606,18.962941212,58.014853357,77.210575159,41.070414861,61.562007106,34.348400329,35.075528785,39.431483108,25.980513007,49.823950151,19.283837875,20.742711042,28.928103658,40.384776652,17.925532716,17.342812093,31.583676397,16.064420299,65.927626062,37.532696228,65.480119241,22.353516813,17.019356339,36.685733357,12.756397995,11.871749635,34.628897809,10.912898871,18.06558119,11.268310338,11.738837869,20.969244947,30.385738839,23.785418178,15.893714964,34.654433199,58.931971394,31.476104321,49.532885005,22.989131223,40.885799353,8.97743921,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0800827646,3
4.482463,909700,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8044006211,4.1959469686,4.275684889,3.1094241999,3.0877516724,3.1243831296,0,0,0,0,13.043139351,14.815342773,17.634120796,42.077497623,71.676493795,46.688151024,54.852802058,34.636933733,15.79714885,39.218690927,29.937788332,46.233189017,16.554500665,20.17060823,19.873200842,40.370627391,24.468774904,17.929229677,31.41755304,15.282618794,57.689716276,36.637060999,64.086593814,25.114222039,16.172932072,35.655248693,11.88727258,11.261475577,30.2788058,11.514549885,16.067517845,11.725989345,11.146728011,16.192679362,34.611735524,17.176803793,10.682490611,16.822968467,38.975570892,14.882259255,32.972531207,13.27091834,41.482953097,9.7562620637,0,0,0,0,0,0,1,0,0,0,0,0,0,4.54931125,9
5.143162,909708,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9462495437,4.6151803371,4.556794575,3.1076521278,3.0789350163,3.0313971062,0,0,0,0,14.575612714,15.801300795,20.62977015,62.172489417,88.834545971,48.786717354,62.682763839,33.932144636,42.245463644,41.772920517,31.033363555,57.734477632,15.9984355,18.855197127,26.810322698,56.473319461,22.102138901,20.005651737,37.305083912,18.001529846,73.299238471,41.086636457,63.150266052,21.992730764,16.404579609,34.835459838,11.480905662,10.964166669,34.872013478,11.078314477,18.574838914,10.733317616,10.958072293,17.617671602,37.934820277,28.016832727,15.189103837,42.716838637,61.021229509,17.589851166,49.095102242,20.422997702,65.644717676,9.1464259196,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7128917901,2
5.530691,909709,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,12.941787498,15.023414537,19.298519535,64.312722257,67.458398372,36.864395532,53.201195679,30.867895206,18.05709703,41.484570109,30.374992156,52.771257055,21.435613172,28.319788848,25.161427054,50.148901017,25.035904155,20.424692555,36.688353672,17.365924746,58.578696685,39.589487099,60.201121743,23.437554155,15.987636925,40.016409416,12.568276791,13.153144471,34.266574568,12.232776248,18.731794101,12.067581235,12.239618397,19.330663967,35.088413576,24.838780545,15.967888745,35.70780389,54.552730131,17.353372312,46.357019039,18.61961946,46.092313291,9.1148213633,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2750144782,7
5.252105,910701,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,12.467357958,15.277485335,16.30158093,37.079797615,64.95622254,31.389808648,53.543804518,26.613723434,36.573914489,49.354312234,30.585695096,56.814430442,22.616083788,29.502295997,25.467750539,44.955079658,26.938151316,15.82645835,33.241349683,18.528141893,65.86365416,43.340601598,59.7058552,22.551244952,17.575831106,40.957413368,13.207155634,13.700975976,36.447280478,12.631782848,21.476498828,12.302220867,13.345782178,19.84644393,31.434967642,24.969594351,14.347896622,29.89799527,45.290938849,17.971973134,38.907328565,17.789106142,34.941471379,10.466866338,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8329613324,9
