IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_704,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_EXP_X_Fingerprint_818,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
-0.255824,909735,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-0.969726922,6
4.084627,907000,1043,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,4.2270314369,6
3.932636,930082,345,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,4.3749015033,9
-3.706493,1240174,283,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,-2.305641048,2
3.287552,909735,1042,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.2768126388,2
5.058477,1240127,1061,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,4.7607107393,10
0.834827,1240127,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.7873092685,8
0.428094,910781,158,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,0.4386019817,6
1.75986,907051,1038,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.9444797449,9
4.860016,907051,1042,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.6912930594,1
1.436403,909735,1023,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.1801802594,3
4.830319,1240127,221,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,4.2264800415,3
5.272482,907000,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,5.1357424525,9
4.535715,910781,1025,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,4.1162090864,2
4.693845,1240127,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,5.5358546751,3
5.539659,908130,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,5.249533821,10
2.666565,910781,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,2.1290114296,7
3.046767,1240174,1129,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.8845136372,8
-0.216379,907000,1060,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,0.1029678605,7
3.710596,910691,1158,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.554302067,10
3.033114,924187,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.106322406,9
-0.521955,909735,252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.8892529238,2
2.924376,930082,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9212521625,7
3.001886,908130,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.1924441019,1
2.635097,908130,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3010126363,9
4.251837,930082,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.3393099447,10
1.796748,910691,184,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,1.5735829682,5
4.36245,910781,281,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,-5.21,5.3921665126,55.651077717,43.758496497,4.0186057897,2
1.988296,924187,260,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.7080621396,2
5.293266,907000,294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.897948429,7
2.27605,907000,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.7140401407,8
2.377561,907000,281,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,2.9116191021,53.978551127,41.164206969,3.265176692,7
2.35167,924187,1219,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5460900427,9
4.54835,1240174,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.7204493774,1
4.278031,907051,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,5.0222791613,3
5.015201,924187,281,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.0784010656,8
2.980983,1240174,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0.770192,0,0,0,65.220437023,49.770148906,3.7457540036,10
2.619183,907000,329,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.9838038741,8
4.620851,908130,1129,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.6757447558,3
1.125777,907051,1060,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,0.6660269342,2
0.938796,910691,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.508537027,10
2.510013,907000,1015,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.5962007804,2
-2.772782,924187,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,-2.17289326,10
1.026808,930082,1019,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.8101023961,2
1.56605,907051,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.8863602995,10
1.921507,910691,260,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.7061613645,9
0.34452,909735,1142,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-0.602399257,3
0.706812,907000,1059,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,0.2666715937,9
2.1599555689,924187,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.8792944472,5
3.879911,908130,1061,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.6757447558,2
2.834862,907051,1143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0.740448,0,0,0,66.532800514,50.940437967,3.8048164959,7
1.865496,1240174,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,1.5111813889,5
3.860071,908130,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3010126363,7
5.692936,1240127,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.7873092685,10
3.993815,1240127,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0.753946,0,0,0,65.402407281,61.176622162,4.2318019879,2
4.135692,930082,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9696202867,3
0.484718,924187,229,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.3918591447,4
1.931691,1240127,1037,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.7255154905,7
3.890188,907000,249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.8416246068,3
2.792128,924187,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5186027144,8
2.774396,930082,287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.3075364124,2
4.598564,909735,275,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.5728854886,6
2.671681,908130,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.5606075997,4
4.801131,1240174,1194,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.0770388837,1
4.047432,907051,1015,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.988923102,10
4.391354,910691,63,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.0838432285,5
1.945006,907051,1054,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.4388704965,3
-1.209053,924187,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,-0.671675173,2
3.431554,907000,1030,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.6980357876,7
3.8636610011,910691,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.6174282868,3
4.459146,1240174,1203,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.0072448124,1
1.951859,907051,1019,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.5536020957,6
5.04665,1240127,1043,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,5.1251363289,7
3.231673,910781,287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,3.3318209469,8
3.861695,907000,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.8416246068,9
3.952448,924187,1019,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.4030868376,10
2.340432,907051,184,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.1218542386,6
4.023033,1240127,1029,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.9776557207,8
3.760932,910691,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.7179280042,3
-2.269836,909735,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-0.81196268,1
2.253125,1240127,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,1.8256973721,10
3.3244305064,924187,1014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5544191148,3
3.85213,910781,295,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,3.8749842993,4
-0.262395,930082,1010,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.0942918697,9
4.208371,910691,1143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.5288076893,8
0.010892,1240127,153,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,3.6815714119,4.8531678705,0,0,2.894,0,65.402407281,61.176622162,1.4848678639,5
0.358582,909735,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.762769158,2
-0.686207,930082,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9696202867,2
2.886526,924187,1242,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.7245941775,6
1.935976,910691,167,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,1.1349434224,10
2.404558,907000,222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.4354096624,4
4.502783,1240127,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,4.7337885205,3
2.062506,907000,277,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2.0060246273,3.2637734427,0,0,0,2.9116191021,53.978551127,41.164206969,2.221017522,4
3.604201,1240174,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.1873746601,1
0.220222,910691,308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.5412629265,5
2.747536,910781,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,1.5805043201,1
3.416131045,907000,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.2293448163,8
4.081009,907051,293,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.6486224928,1
3.229829,909735,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,4.5790412729,4
2.11867,910781,1014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,0.82717,0,0,0,55.651077717,43.758496497,2.1283173304,6
-1.4569,930082,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.4859545061,5
4.898513,907051,1043,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.3331949092,7
1.830654,1240174,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0.770192,0,0,0,65.220437023,49.770148906,3.4738336225,10
1.674931,910691,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,0.7911925344,4
3.580101,907000,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.8416246068,8
2.391898,907051,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.5177229581,1
0.7273640195,909735,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,1.0659390901,6
2.27222,1240174,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,1.130476555,6
1.023914,924187,299,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,1.9983701567,8
4.821468,907051,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.5177229581,7
0.876351,908130,308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3694154522,4
1.23553,910691,1242,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.2658334546,6
2.129866,907000,1049,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.0357836741,3
2.383681,907051,277,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.3115189983,6
-0.468975,1240127,1060,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,1.3776813359,5
2.854034,910691,1028,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.9240131088,4
4.071846,907051,295,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.6714364282,8
3.43236,908130,222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.6024096408,2
2.224287,909735,1053,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,1.4785348372,3
4.017774,1240174,1042,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.9639709083,2
1.084317,1240174,1029,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.1943951362,7
-0.064063,910781,1024,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,0,0,-5.21,5.3921665126,55.651077717,43.758496497,-1.276176588,8
3.565173,909735,1129,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.3834882285,2
5.178283,910781,294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.5312781323,2.1709069768,3.3662167461,0.82717,0,0,0,55.651077717,43.758496497,4.8522854619,1
-0.428668,930082,1015,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.6106592029,10
2.824846,908130,1164,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1.9667921549,4.3899321223,0.82717,0,0,0,58.893869828,42.577808838,3.5538188413,6
4.467218,907000,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,4.4986450976,9
4.616023,910691,1042,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,4.8668048259,4
3.892692,910691,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,3.7271609829,6
0.457914,907000,252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.1767688136,1
-0.058405,907051,1059,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,0.4009098395,1
3.0984,907000,185,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.0155736862,7
2.364309,930082,295,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.414211057,2
5.004061,910691,230,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,4.0478862544,10
1.927852,1240174,202,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0.770192,0,0,0,65.220437023,49.770148906,2.1532535659,8
2.484534,909735,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.8323505863,3
5.066171,910691,1129,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.8739654445,3
3.947244,907051,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.6767510087,2
-0.383547,1240127,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,1.1534114053,5
3.593207,908130,1158,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1.9667921549,4.3899321223,0.82717,0,0,0,58.893869828,42.577808838,3.6808627003,4
5.4366,1240127,1164,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3.6815714119,4.8531678705,0.753946,0,0,0,65.402407281,61.176622162,4.1603113028,8
0.749764,908130,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,0.7038317572,7
2.995369,907000,1023,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.4416663967,9
2.694544,1240127,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.7447195425,2
2.527433,1240174,1038,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.4401771982,3
3.882267,930082,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.8734549581,4
3.656679,930082,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9696202867,1
2.498874,907000,1203,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.2017840668,7
4.552318,1240174,221,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.2234772966,10
