IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_147_ENG,MUT_MAP3K19_CSV,MUT_MAST4_EXP,REC_R_HSA_141409,PWY_R_HSA_397014_EXP,GO_0061098,EXP_COQ8A,EXP_GRK2,EXP_BMP2K,EXP_TYRO3,EXP_STK25,EXP_STK39,EXP_EIF2AK2,EXP_MAP2K5,Predicted IC50,Validation
3.57234,687455,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,2.5787456326,10
1.855283,687459,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,1.7290615053,6
1.928031,753552,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,2.0862107648,5
2.052631,906797,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,1.7102734573,9
2.585385,906798,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,1.2118157619,2
2.592432,907065,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,2.1652166041,10
1.39462,907312,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.0617898577,1
1.231247,909780,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,1.3198060748,1
0.387241,910926,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,1.1975709159,3
-0.112262,1299051,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,1.2587953466,3
2.952433,687452,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,3.3672789703,4
1.85361,687455,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,4.1929243741,1
2.369091,687459,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,2.7717862278,10
2.790958,753552,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,2.9490798673,3
2.856419,906797,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,2.6986087949,10
0.816766,906798,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,2.1653514076,6
3.883525,907065,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,3.0905277284,2
3.043691,907312,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.8833554475,10
2.953495,909780,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,3.0209751734,5
2.754291,910926,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,2.321609926,3
3.606084,1299051,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,3.2818278993,2
0.558174,687452,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,1.9043442328,1
3.97096,687455,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,3.0445561313,4
2.181491,687459,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,3.5423771782,1
2.214175,753552,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,2.3377321892,8
3.437579,906797,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,3.0235100112,9
2.529965,906798,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,2.0437776542,3
4.582897,907065,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,3.5194607126,4
2.698584,907312,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.7250171217,7
0.732437,909780,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,2.0258392066,3
0.729163,910926,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.5614072773,7
1.431774,1299051,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,2.053233804,3
1.184652,687452,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,2.0030199923,10
4.412095,687455,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,4.3874364627,3
4.514843,687459,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,4.0833398068,2
2.786854,753552,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,3.2397616394,10
3.788735,906797,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,3.8755006554,6
1.459855,906798,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,1.8612700187,9
4.645142,907065,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,4.0187911045,4
2.82527,907312,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.5779812718,1
2.029221,909780,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,2.6470040183,1
1.869784,910926,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,1.5742771303,8
2.302568,1299051,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,2.7385744213,8
1.923422,687452,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,1.8768888769,4
4.251648,687455,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,1.8711553052,1
2.993424,687459,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,2.6762031387,7
1.431832,753552,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,1.4359192836,7
2.417648,906797,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,1.8387857398,2
1.043606,906798,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,1.2693465971,4
2.647178,907065,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,3.5645756224,8
1.779294,907312,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.0187076388,5
0.39104,909780,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,0.8944157466,9
1.81348,910926,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.8134371765,2
1.096757,1299051,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,1.4978316872,10
3.563335,687452,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,-0.033115535,1
3.228191,687455,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,0.1613246314,1
2.262088,687459,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,2.5181238705,9
0.819866,753552,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,1.4014793537,10
4.021912,906797,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,2.3370767836,4
1.897863,906798,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,0.5327674697,5
4.237123,907065,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,3.9755369339,3
1.003862,907312,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,1.6241062519,6
0.90474,909780,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,1.0709906674,5
0.063767,910926,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.4475985026,4
-0.587689,1299051,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,0.7779190629,6
-2.532934,687452,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,-2.566613306,10
